Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
82.548          61.700        2060.393   10034   30034
82.791          59.820         714.930   10028   30028
82.969          64.483         321.860   10047   30047
83.016          15.629        2397.583   10035   30035
83.187          47.730         120.991   10035   30035
83.228          46.868        3287.510   10036   30036
83.650          49.778        1485.838   10029   30029
84.044          64.020        1484.680   10042   30042
84.070          58.903        2252.269   10044   30044
84.287          69.058        2003.686   10037   30037
84.395          28.085         668.499   10045   30045
84.560           5.465         558.616   10046   30046
84.751          69.261        1821.898   10048   30048
84.853          89.646          78.725   10038   30038
84.952           5.392        1300.605   10039   30039
84.963          62.096        3009.033   10043   30043
85.168          54.806        2268.402   10043   30043
85.327          33.791         363.257   10043   30043
85.338          33.981        1121.673   10036   30036
85.375          60.266         613.023   10037   30037
85.476          74.251         912.184   10044   30044
85.569          84.833        3170.430   10044   30044
85.707          74.428          39.676   10030   30030
86.290          55.028        1890.498   10044   30044
86.653          53.561        1499.219   10038   30038
86.810          28.511         722.961   10047   30047
86.866          59.491         488.848   10038   30038
87.351          30.709         392.569   10039   30039
88.049          54.525          70.545   10045   30045
88.112          54.113        2803.724   10049   30049
88.229          10.889        2543.718   10039   30039
88.658          73.865         659.064   10045   30045
88.767          11.591         187.887   10046   30046
88.953          90.228        1336.915   10040   30040
89.042          30.204          77.711   10050   30050
89.138          45.351        1550.115   10031   30031
89.284          95.682        1306.935   10051   30051
89.839          47.982         921.539   10040   30040
90.292          18.897         282.380   10037   30037
90.391          21.694         458.540   10046   30046
90.628           7.282        2384.222   10032   30032
91.071          78.750         492.249   10045   30045
91.132          20.734         875.265   10040   30040
91.238          87.738         639.699   10041   30041
91.343          47.701         758.341   10052   30052
91.516          63.649         785.295   10048   30048
91.664          81.001         653.069   10041   30041
92.241          40.976        1767.831   10047   30047
92.642          98.325         821.876   10042   30042
92.851          87.099         402.716   10048   30048
92.948           8.486           3.729   10043   30043
93.283          81.789         290.326   10042   30042
93.583           9.625         757.899   10043   30043
93.643           6.359         349.604   10049   30049
93.722          10.614         758.974   10033   30033
94.177          24.969        2233.336   10049   30049
94.199          16.248         423.468   10034   30034
94.521          60.154        1027.496   10038   30038
94.645          90.039         710.005   10050   30050
94.712          63.854        1414.087   10041   30041
95.714          94.950         554.966   10046   30046
95.735          56.276        1503.663   10042   30042
95.951          21.224        1744.474   10053   30053
96.044          29.642          67.853   10050   30050
96.099          40.937         826.510   10047   30047
96.118          43.015        1370.060   10044   30044
96.221          26.427          26.556   10045   30045
96.405          38.977         228.402   10046   30046
96.449          47.573         569.364   10047   30047
96.621          65.251        1326.633   10048   30048
96.945          72.857         504.318   10043   30043
97.042          18.514        3796.120   10039   30039
97.208          14.880         624.626   10054   30054
97.790          82.437        1293.422   10040   30040
97.945          87.552         749.028   10035   30035
98.061          47.815        1681.057   10055   30055
98.109          63.897         308.190   10036   30036
98.408          12.192         386.912   10048   30048
98.542          18.957          42.191   10049   30049
98.651          31.992         258.121   10050   30050
98.858          25.921        2082.118   10056   30056
98.879          82.532         110.548   10057   30057
99.073          71.024          93.461   10051   30051
99.302          55.815        4612.876   10058   30058
100.237          35.387        3101.247   10059   30059
100.398          17.411         342.810   10044   30044
100.430          85.589         768.799   10037   30037
100.536          61.205        1127.308   10049   30049
101.338          96.056        1523.195   10050   30050
101.425          78.267         116.482   10060   30060
101.620          61.374         753.594   10051   30051
101.828          57.621         265.097   10041   30041
101.865          84.915          83.267   10051   30051
101.961          45.573        3080.927   10042   30042
102.061          83.336         195.446   10045   30045
102.076          47.065         522.347   10052   30052
102.342          18.895        2863.901   10043   30043
102.659          35.202        2325.013   10052   30052
102.826          92.239        1271.484   10051   30051
102.970          19.966         746.710   10061   30061
103.181          87.499        1497.557   10053   30053
103.293          97.364        2603.877   10052   30052
104.038          64.090         798.364   10046   30046
104.438          80.332          96.534   10053   30053
104.855          45.784          82.195   10052   30052
104.919          53.662        1012.384   10053   30053
105.258          50.340         378.609   10062   30062
105.279          58.363        1316.895   10054   30054
105.322          20.598        1135.561   10063   30063
105.472          51.381         225.695   10047   30047
105.496          81.323        1136.776   10054   30054
105.562          36.445          10.249   10044   30044
105.563          93.045         462.753   10055   30055
105.658          12.507         427.095   10064   30064
105.974          28.793          10.361   10056   30056
106.495          30.471        1644.183   10044   30044
106.633          15.101         858.427   10047   30047
106.894          78.333         440.839   10048   30048
107.025          38.201         108.299   10055   30055
107.426          66.655         826.764   10045   30045
107.820          78.983        1154.614   10048   30048
108.021          84.697         459.812   10046   30046
108.077          28.948         347.812   10047   30047
108.100          64.529        1289.767   10049   30049
108.153          15.580         621.453   10054   30054
108.175          81.728        2686.193   10055   30055
108.491          92.125        1051.331   10049   30049
108.675          87.231         874.164   10056   30056
108.683          63.808        2187.020   10056   30056
108.761          58.070         395.334   10057   30057
108.788          67.150        3510.453   10057   30057
108.943          43.189           6.079   10053   30053
109.067          94.756         262.076   10058   30058
109.407          64.009        1301.212   10050   30050
109.609          34.279          63.351   10051   30051
109.670          14.111         284.162   10057   30057
109.797          46.248         355.152   10054   30054
110.499          65.478         575.898   10052   30052
110.673          64.379          69.622   10055   30055
110.688          55.881          35.645   10065   30065
110.825          92.616         341.976   10050   30050
110.911          98.162         228.828   10059   30059
111.000          49.580         492.480   10058   30058
111.246          36.826        1145.847   10045   30045
111.479          56.297         545.661   10053   30053
111.755          33.440        2210.483   10048   30048
111.776          28.655         289.224   10059   30059
111.821          42.648         882.557   10060   30060
111.884          25.344         586.053   10066   30066
112.149          27.254           9.235   10051   30051
112.261          17.939        1759.634   10060   30060
112.364          75.741        6862.584   10049   30049
113.060          43.641        1865.496   10056   30056
113.069          35.690         261.793   10046   30046
113.178          90.335        1610.277   10052   30052
113.193          60.101         186.531   10054   30054
113.221          71.030         109.497   10050   30050
113.239          86.760         389.410   10038   30038
113.335          26.677        3064.261   10061   30061
113.423          12.650        2260.088   10047   30047
113.493          54.787         783.675   10051   30051
113.579          27.203         181.939   10058   30058
114.325          80.175        3638.535   10039   30039
114.626          53.123         444.633   10061   30061
114.687          85.355        1630.067   10053   30053
114.714          17.955        2719.109   10059   30059
115.053           6.993        2705.809   10057   30057
115.060          36.280         539.269   10062   30062
115.088          35.470        1132.013   10058   30058
115.405          71.636         875.509   10059   30059
115.482          87.562        3161.654   10063   30063
115.621          77.804         958.969   10048   30048
115.702          15.899         176.793   10055   30055
115.833          90.638          35.676   10040   30040
115.927          42.040         760.378   10056   30056
116.364          61.871         747.215   10054   30054
116.473          77.038         280.578   10062   30062
116.761          25.363         786.142   10041   30041
116.769          25.148         731.751   10067   30067
117.375          86.424        1177.933   10049   30049
117.570          89.536        1296.894   10060   30060
117.914          15.529        1405.470   10064   30064
118.348          19.222         354.433   10057   30057
118.567          11.019         840.743   10068   30068
118.660          17.315         327.980   10065   30065
118.953          65.640        1810.263   10050   30050
119.110          99.297        1381.178   10058   30058
119.649          63.150          34.992   10051   30051
119.768          34.551         392.777   10069   30069
119.918          55.078        3182.895   10059   30059
120.040          48.044         719.023   10052   30052
120.195          36.115         557.245   10053   30053
120.228          13.982          94.656   10066   30066
120.359          55.606        1139.302   10060   30060
120.581          70.952        1617.984   10054   30054
120.807          39.351        1842.698   10070   30070
121.359          60.658         516.269   10063   30063
121.369          84.057        1374.531   10067   30067
122.170           8.186         884.582   10055   30055
122.315          72.276        1439.337   10055   30055
122.684          57.652          72.896   10061   30061
122.745          51.882        1247.267   10060   30060
122.755          70.514         311.512   10061   30061
122.844          98.667           8.608   10062   30062
123.235          63.522        1200.610   10071   30071
123.589          28.030         927.512   10056   30056
123.632          32.758        2202.775   10056   30056
123.944          34.351         419.851   10068   30068
124.017          62.907         359.127   10064   30064
124.079          29.759        1079.039   10061   30061
124.122          37.021         957.876   10042   30042
124.428          53.976        1052.913   10065   30065
125.028           7.323         269.623   10062   30062
125.069          26.767         357.834   10063   30063
125.424          53.690        1342.306   10066   30066
126.002          31.427         350.029   10072   30072
126.069          26.569        1966.800   10073   30073
126.119          77.754        1847.073   10043   30043
126.146          87.207         363.223   10044   30044
126.408          65.684        2688.579   10045   30045
126.543          25.141        1842.962   10067   30067
126.544          28.226         604.536   10069   30069
126.564          78.685         920.615   10068   30068
126.653          13.548        4790.710   10046   30046
127.267          21.320        1156.242   10063   30063
127.283          92.365         158.703   10069   30069
127.464          70.786          36.469   10057   30057
127.510          88.212        1785.155   10062   30062
127.713          96.503         647.431   10070   30070
127.765          28.541         265.580   10064   30064
128.108          55.895        3824.282   10070   30070
128.432          85.646         408.490   10071   30071
128.487          26.930         436.238   10063   30063
128.604          66.195         720.916   10064   30064
128.736           6.688        1914.648   10052   30052
128.736          21.928        2814.334   10065   30065
128.793          39.374        1182.419   10074   30074
128.856          91.130        1011.512   10072   30072
128.906          48.486         143.829   10064   30064
129.052          70.104        2152.505   10071   30071
129.280           9.928         226.776   10075   30075
129.309          53.347         143.995   10057   30057
129.892          11.074         700.562   10058   30058
130.000          78.672         423.393   10072   30072
130.251           9.688          69.256   10053   30053
130.539          75.736        1171.360   10054   30054
130.784          69.256         178.470   10066   30066
130.935          78.494         971.112   10073   30073
131.001          74.459          65.123   10074   30074
131.352          95.305         132.923   10047   30047
131.654          57.683         341.857   10076   30076
131.829          76.189         600.537   10065   30065
131.928          12.815         304.436   10048   30048
132.575          79.423        1008.726   10055   30055
132.672          11.234        1752.126   10065   30065
132.688          45.985         995.596   10077   30077
132.794          26.466        5042.105   10059   30059
133.111          62.420        1183.190   10075   30075
133.218          97.960        1590.395   10066   30066
133.239          82.421         686.943   10049   30049
133.491          38.573        1406.757   10078   30078
133.556          34.137         380.394   10079   30079
133.627          69.496        1978.341   10066   30066
133.637          98.002        2248.789   10067   30067
133.769          75.482         637.153   10076   30076
133.873          31.192         750.331   10067   30067
133.874          51.657         745.428   10060   30060
133.968          26.351         283.642   10050   30050
134.145           6.634         545.745   10067   30067
134.501          26.510         523.552   10077   30077
134.522          82.410        2493.252   10056   30056
134.549          74.626         804.347   10078   30078
134.966           8.848        2976.587   10061   30061
135.004          74.373         575.227   10068   30068
135.415          21.008        1872.240   10073   30073
135.794          15.849          84.613   10051   30051
135.890          56.470         237.973   10069   30069
135.891          96.281         604.517   10068   30068
135.914          16.927         628.613   10080   30080
136.716          60.755        1644.836   10081   30081
136.753          14.817         647.805   10079   30079
136.797          46.595         167.847   10062   30062
136.879          84.152         226.304   10069   30069
136.888           7.319        2195.363   10057   30057
137.190          70.268        5795.012   10068   30068
137.196          32.930         174.783   10074   30074
137.345          67.293        1545.206   10063   30063
137.452          76.047         350.632   10080   30080
137.681          69.135         105.433   10082   30082
138.660          16.329        1934.016   10069   30069
139.087           9.750         142.919   10083   30083
139.578          88.699        1026.928   10064   30064
139.877          13.649        1247.165   10084   30084
140.002          45.778        1131.186   10075   30075
140.007          27.426         631.041   10052   30052
140.211          55.136           2.138   10065   30065
140.282          39.292        2747.919   10053   30053
140.429          62.527        4948.538   10070   30070
140.515           7.180         137.200   10070   30070
140.571          10.205        1061.831   10058   30058
140.582          14.212        4769.248   10071   30071
140.674          27.321        3993.104   10070   30070
140.830          98.201         152.736   10071   30071
141.631          40.507        1173.266   10081   30081
141.820          40.983        1040.972   10066   30066
141.878          82.416         377.380   10082   30082
142.008          28.876        1926.914   10071   30071
142.082          35.774         660.842   10072   30072
142.163          12.874        1871.203   10054   30054
142.329          67.546         609.664   10067   30067
142.335          14.760        1225.050   10055   30055
142.464          33.572        1498.645   10085   30085
143.047          42.361         292.546   10056   30056
143.589          79.112         155.574   10058   30058
143.803          89.225        2222.883   10072   30072
143.821          52.987        1184.547   10072   30072
144.022          78.088        2095.896   10083   30083
144.369          78.626         827.014   10073   30073
144.394          21.634        1234.755   10074   30074
144.850          37.211         144.512   10086   30086
144.925          43.178         181.308   10087   30087
145.148          39.925         787.676   10057   30057
145.736          23.551          26.925   10058   30058
145.915          54.003         793.177   10075   30075
146.123          28.767         508.167   10073   30073
146.222          47.035        1087.850   10059   30059
146.268          84.937        1060.118   10074   30074
146.377          36.104        1023.787   10060   30060
146.519          16.805          74.246   10076   30076
146.524          36.872         526.832   10077   30077
146.594          42.335         740.989   10088   30088
146.842          27.892         113.920   10073   30073
147.073          16.109         622.728   10078   30078
147.185          94.387          93.167   10084   30084
147.651          66.324        1480.045   10074   30074
147.765          72.405        1071.001   10085   30085
147.958          42.719        1546.139   10061   30061
148.646          84.080         182.041   10068   30068
148.743          92.062        2120.466   10086   30086
149.313          36.238         361.148   10087   30087
149.611          81.843         215.106   10088   30088
149.877          20.267        2101.940   10062   30062
149.906          90.894         185.150   10089   30089
149.907          79.425         345.496   10059   30059
150.071          10.924         205.287   10079   30079
150.200          48.820        1932.351   10060   30060
150.475          71.084        1420.087   10089   30089
150.650          44.018         239.350   10069   30069
150.918          23.625         782.260   10070   30070
151.453          83.348        2224.522   10076   30076
151.466          66.863        4103.303   10059   30059
151.636          14.456        1618.058   10090   30090
151.693          37.895         632.455   10060   30060
151.814          55.294        3014.383   10061   30061
151.846          60.873        1667.486   10075   30075
152.164          15.462         351.195   10091   30091
152.169          51.038         391.447   10061   30061
152.478          69.085         252.767   10090   30090
152.992          25.426         728.659   10063   30063
153.038          85.389        1582.742   10062   30062
153.065          16.994        1333.564   10092   30092
153.287          15.823        1670.186   10080   30080
