Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
6.586          62.354        9676.615   10004   30004
6.596           6.370        2933.482   10002   30002
6.619          52.826         453.193   10004   30004
6.649          48.945         983.619   10004   30004
6.665          10.288         512.072   10002   30002
6.671          90.636         208.150   10000   30000
6.671          66.798        1780.728   10003   30003
6.690          92.727         349.034   10003   30003
6.694          11.075         200.136   10000   30000
6.703          16.682         421.064   10003   30003
6.729          30.364        1201.270   10003   30003
6.729          18.028         299.568   10004   30004
6.733          55.273         389.826   10002   30002
6.749          78.295        2933.461   10004   30004
6.763           9.931         149.657   10001   30001
6.798          94.524        1102.941   10003   30003
6.807          94.281         368.116   10001   30001
6.828          71.907        2330.737   10001   30001
6.847          61.893        1399.771   10001   30001
6.853          58.595         561.893   10002   30002
6.857          89.105         645.722   10002   30002
6.879           8.483        1230.166   10005   30005
6.882          13.664        2209.448   10007   30007
6.884          79.311        2059.426   10004   30004
6.884          56.678         317.646   10004   30004
6.893          77.519          18.938   10002   30002
6.908          11.568         668.197   10002   30002
6.914          98.599         440.785   10002   30002
6.917          12.738        1352.691   10002   30002
6.936          96.645        3924.174   10003   30003
6.947          78.510        1300.487   10005   30005
6.954           6.725        1066.435   10003   30003
6.983          93.335         324.336   10004   30004
6.989          49.122        2438.608   10007   30007
7.013          36.622         625.774   10004   30004
7.021          11.365        1976.253   10003   30003
7.105          86.867        1175.362   10003   30003
7.107          41.021        1022.832   10004   30004
7.118          21.419         147.330   10004   30004
7.119          45.292        4192.553   10000   30000
7.126          38.278         544.282   10003   30003
7.147          11.059          13.647   10006   30006
7.150          50.908          38.904   10002   30002
7.167           7.484          88.100   10004   30004
7.187          89.341         361.193   10002   30002
7.188          12.054        2436.382   10004   30004
7.194          24.259         244.552   10003   30003
7.201          98.906          73.133   10001   30001
7.213          91.478        1821.503   10000   30000
7.233          81.243         902.191   10000   30000
7.260          12.337         334.709   10003   30003
7.269          59.368        2956.241   10001   30001
7.311          53.319         142.089   10003   30003
7.316          23.647         149.102   10002   30002
7.327          97.756         307.880   10003   30003
7.342          79.112         964.354   10005   30005
7.345          37.035        1319.531   10008   30008
7.365          39.154         199.354   10002   30002
7.370          74.335         992.046   10001   30001
7.374           7.629         582.013   10003   30003
7.395          55.680         446.322   10003   30003
7.402          76.031         627.988   10002   30002
7.423           7.936        2628.948   10001   30001
7.454          22.480        1855.305   10001   30001
7.489          80.294        1558.927   10003   30003
7.513          77.202        1985.395   10002   30002
7.527           9.402          51.492   10004   30004
7.531          15.367         404.868   10005   30005
7.535          61.567        1758.010   10001   30001
7.560          84.207        2374.787   10007   30007
7.562           8.587         947.447   10005   30005
7.574          11.226         700.166   10004   30004
7.600          15.732        3216.569   10001   30001
7.608           9.616         130.976   10001   30001
7.618          49.334         376.557   10002   30002
7.620          77.923         591.939   10006   30006
7.622          80.357        1341.431   10004   30004
7.640          35.830         136.360   10003   30003
7.644          90.074        1099.206   10001   30001
7.650           7.114        1794.318   10003   30003
7.651          74.387         129.041   10009   30009
7.656          83.501         966.432   10004   30004
7.657          45.694         304.059   10001   30001
7.680          97.172         846.506   10002   30002
7.681          72.696        2718.186   10000   30000
7.690          95.982         214.500   10004   30004
7.737          80.199         850.399   10002   30002
7.744          31.574         349.617   10004   30004
7.745          84.207        1781.028   10002   30002
7.756          91.953        1755.251   10004   30004
7.758          93.140        1455.246   10004   30004
7.762          91.664         227.245   10003   30003
7.768          92.751         170.574   10003   30003
7.770          29.452        1537.616   10003   30003
7.784          99.866        1005.504   10004   30004
7.807          24.396          10.623   10005   30005
7.812          75.795         147.992   10003   30003
7.833          30.344        1424.564   10003   30003
7.853          41.007        1614.799   10002   30002
7.864           7.623         436.816   10004   30004
7.879          18.361         429.232   10007   30007
7.886          46.165        3158.188   10005   30005
7.890          33.738         777.990   10002   30002
7.898          18.786        3057.154   10003   30003
7.903          33.854         681.436   10002   30002
7.910          76.290         705.965   10004   30004
7.922          94.239         635.619   10005   30005
7.925          73.650          45.829   10003   30003
7.955           7.855        2824.081   10004   30004
7.987          35.325         250.140   10002   30002
