Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
5.370          37.326         140.932   10002   30002
5.376          66.003        2296.075   10003   30003
5.391          30.555         115.569   10003   30003
5.399          63.279        3581.031   10003   30003
5.402          83.385        1612.826   10002   30002
5.415          91.736        1249.220   10002   30002
5.442          36.735         466.809   10000   30000
5.458          69.438         561.848   10001   30001
5.458          90.158         345.422   10003   30003
5.480          13.130         342.272   10003   30003
5.484          33.595         514.776   10002   30002
5.523          34.052         319.964   10004   30004
5.528          80.854         380.474   10000   30000
5.537          72.888        2179.023   10002   30002
5.548          14.696         249.921   10003   30003
5.568          16.947         221.085   10003   30003
5.589          91.644        2243.820   10000   30000
5.595          97.132         390.757   10003   30003
5.606          21.386         156.729   10002   30002
5.616          47.022         908.200   10002   30002
5.675          56.564        1066.479   10001   30001
5.678          66.621         969.897   10003   30003
5.682          27.468        1063.399   10001   30001
5.704          58.714          51.999   10002   30002
5.731          66.623        2008.758   10004   30004
5.748          71.106        2085.583   10001   30001
5.759          98.233        1302.625   10003   30003
5.760          37.206          97.290   10002   30002
5.763          16.415        1084.351   10003   30003
5.774          66.800         333.134   10005   30005
5.778          11.397        1554.690   10004   30004
5.788          28.233        1170.221   10000   30000
5.806          75.462         385.529   10003   30003
5.856          78.027         621.965   10003   30003
5.856          90.312         802.631   10002   30002
5.883          92.572        1103.127   10003   30003
5.887          51.637         283.086   10001   30001
5.893          57.490        1984.873   10002   30002
5.957          68.040        1894.720   10001   30001
5.967          20.519         718.658   10001   30001
5.987          98.020        1405.152   10004   30004
6.003          17.004           5.478   10004   30004
6.012          36.112         691.682   10000   30000
6.035          86.178         719.570   10001   30001
6.041          89.717          16.133   10004   30004
6.048          62.791         248.591   10002   30002
6.054          51.273        1027.917   10001   30001
6.076          41.423         245.518   10001   30001
6.078           7.692         822.213   10003   30003
6.089          95.503        5985.709   10001   30001
6.093          52.949         143.332   10004   30004
6.102          26.908         823.693   10000   30000
6.106          59.465         362.837   10004   30004
6.160          57.919        3085.861   10002   30002
6.183          43.454        1347.670   10001   30001
6.193          11.765        2201.976   10000   30000
6.197          87.760         666.558   10001   30001
6.214          47.152         201.519   10002   30002
6.246          87.260        1340.066   10003   30003
6.271          96.817         550.535   10001   30001
6.275          57.657        1283.196   10003   30003
6.281          93.153         925.834   10003   30003
6.281          29.812         392.732   10001   30001
6.302          24.521         480.500   10006   30006
6.325          52.781          50.638   10007   30007
6.355          73.931        1427.086   10001   30001
6.360          91.987         628.155   10005   30005
6.418          25.060        1232.787   10004   30004
6.434          19.774         352.862   10005   30005
6.473          72.864         116.677   10002   30002
6.501          89.937          72.137   10001   30001
6.509          13.904         481.018   10005   30005
6.517          23.699        1131.832   10002   30002
6.540          67.778         836.130   10003   30003
6.546          79.556        3741.627   10002   30002
6.549          86.314        1255.722   10003   30003
6.557          86.519         588.525   10001   30001
6.569          98.653        1978.842   10002   30002
6.581          19.959         467.573   10001   30001
6.596          22.743         713.072   10002   30002
6.618          16.461        2251.880   10006   30006
6.621          28.901         478.598   10001   30001
6.625          60.211         133.519   10003   30003
6.642          10.448        2330.064   10001   30001
6.660          42.346        2921.319   10004   30004
6.669          70.556        2876.081   10004   30004
6.669           6.553         537.385   10002   30002
6.686          73.682        1420.642   10005   30005
6.706          75.738         259.898   10001   30001
6.736          71.772        2028.823   10000   30000
6.758           9.487        3033.100   10002   30002
6.776          31.192        3816.663   10003   30003
6.781          12.427         445.072   10001   30001
6.793          11.292        1075.714   10002   30002
6.847          55.717         811.702   10004   30004
6.890          61.665         801.650   10002   30002
6.894          15.640         865.890   10003   30003
6.905          34.007        1253.905   10003   30003
6.908          22.883         770.695   10002   30002
6.917          42.109         613.785   10003   30003
6.919           7.745         738.406   10003   30003
6.947          42.710        1101.940   10002   30002
6.951          16.631         973.698   10004   30004
6.960          21.496         458.343   10004   30004
6.997          53.547         342.076   10004   30004
7.002          51.003        1198.632   10002   30002
7.005          19.996         468.764   10004   30004
7.012          49.369         622.350   10005   30005
7.020          49.296          29.110   10005   30005
7.040          58.618        1169.930   10003   30003
7.043          87.427         382.773   10006   30006
7.044          59.592         569.105   10002   30002
7.044          46.581         247.914   10001   30001
7.046          20.347         755.043   10000   30000
7.071          82.583         348.996   10001   30001
7.072          49.052         281.183   10004   30004
7.096          73.581        7166.184   10005   30005
7.112          77.130         204.313   10005   30005
7.124          36.353        1266.856   10003   30003
7.164          57.738          70.169   10005   30005
7.166          81.390        4151.588   10002   30002
7.183          16.660         398.999   10006   30006
7.193          57.025        3136.292   10003   30003
7.213          23.978         965.411   10003   30003
7.217          65.630         340.028   10002   30002
7.238          55.901        2076.886   10001   30001
7.242          13.208         459.359   10002   30002
7.243          63.606         747.702   10004   30004
7.253          80.586         389.807   10004   30004
7.254          63.876         732.674   10002   30002
7.257          32.187         132.468   10003   30003
7.264          99.768          21.531   10004   30004
7.266          73.289        1434.622   10005   30005
7.277          79.262         518.435   10002   30002
7.278          90.827         188.010   10004   30004
7.283          17.217         792.454   10003   30003
7.288          79.279         619.758   10005   30005
7.298           5.256        1838.966   10003   30003
7.327          97.649          48.179   10000   30000
7.343          99.656          44.211   10003   30003
7.347          13.687        2597.789   10004   30004
7.355          41.467        2710.987   10004   30004
7.361          27.128         479.225   10005   30005
7.378          20.872        3356.766   10002   30002
7.389          92.642         239.080   10004   30004
7.414          92.352         219.380   10004   30004
7.416          77.843          95.705   10000   30000
7.430          45.986         382.169   10003   30003
7.464          35.359        3346.091   10004   30004
7.468          11.411         712.586   10001   30001
7.468          75.683        2318.140   10000   30000
7.484          16.022         210.420   10003   30003
7.488          34.650          63.200   10004   30004
7.522          16.341        1762.242   10002   30002
7.524          72.580        1601.363   10005   30005
7.525          21.196        2573.320   10006   30006
7.539          41.386          35.443   10003   30003
7.559          92.954          52.807   10002   30002
7.560          81.642        1020.017   10004   30004
7.569          52.086        2525.657   10004   30004
7.569          83.847         611.151   10003   30003
7.570          27.778         635.390   10003   30003
7.581          60.281        3493.293   10006   30006
7.593          87.588         234.999   10003   30003
7.606           8.136         435.153   10005   30005
7.647           6.799         944.114   10004   30004
7.654          39.623         438.928   10005   30005
7.658          84.963         229.096   10002   30002
7.665          11.601        1347.451   10002   30002
7.699          27.471         799.881   10002   30002
7.709          71.475         633.394   10004   30004
7.726          22.934        2584.352   10005   30005
7.729          47.822         577.521   10002   30002
7.737          97.800        1397.253   10006   30006
7.759          27.517        1484.405   10003   30003
7.777          96.466         295.647   10002   30002
7.808          52.720         231.432   10002   30002
7.829          36.879        2983.747   10007   30007
7.840          68.018        1066.666   10004   30004
7.844          97.755        1225.456   10004   30004
7.844          87.577         423.042   10005   30005
7.876          63.804        1176.996   10003   30003
7.917          60.233           3.127   10006   30006
7.918          13.930         828.866   10002   30002
7.926          54.722         338.590   10004   30004
7.928          57.354        2488.911   10003   30003
7.963          48.267         326.357   10003   30003
7.968          76.514        1140.482   10007   30007
7.979          98.851         172.118   10003   30003
7.983          28.052        2166.748   10004   30004
8.040          17.143         455.412   10002   30002
8.072           9.104         356.846   10008   30008
8.072          19.818         325.331   10004   30004
8.108          91.170         965.510   10006   30006
8.113          48.881        1190.392   10002   30002
8.116          27.257         201.847   10002   30002
8.128          22.131        1040.282   10001   30001
8.135          84.673        1070.656   10006   30006
8.171          71.675         271.895   10007   30007
8.179          54.729         353.918   10004   30004
8.179          53.087         413.930   10005   30005
8.205          14.213         754.696   10007   30007
8.206          36.168        5230.131   10009   30009
8.214          20.783        4508.472   10006   30006
8.240          25.173        1657.080   10001   30001
8.272          29.726         305.542   10002   30002
8.273          55.988        1684.671   10005   30005
8.278          43.071         231.068   10005   30005
8.323          42.437        1284.915   10003   30003
8.324          48.114        1633.091   10006   30006
8.329          82.990         211.993   10004   30004
8.352           8.127         997.803   10001   30001
8.359          34.515          80.482   10008   30008
8.366          62.851        1410.663   10004   30004
8.369          30.471         301.741   10003   30003
8.411          49.007        1406.230   10003   30003
8.442          65.832        2071.699   10004   30004
8.451           8.489         870.806   10003   30003
8.464          25.143         176.819   10001   30001
8.494          23.923        2278.095   10004   30004
8.498          29.783        1651.471   10002   30002
8.510          48.740         357.301   10005   30005
8.522          80.627        1551.780   10005   30005
8.537           5.441        1180.194   10003   30003
8.538          25.474        1106.713   10005   30005
8.539          49.311         318.712   10001   30001
8.542          95.411         458.367   10007   30007
8.542          98.834        1490.641   10006   30006
8.586          38.217        1077.352   10008   30008
8.594          99.263         650.770   10004   30004
8.636          59.442         517.927   10005   30005
8.677          87.594        1509.029   10006   30006
8.685          18.451        2601.540   10005   30005
8.701          85.702         182.965   10003   30003
8.719           7.494         148.560   10004   30004
8.728          58.984         401.374   10002   30002
8.728          32.278          29.591   10005   30005
8.730          65.822          37.819   10004   30004
8.737          74.353          36.981   10004   30004
8.746          24.236         902.323   10003   30003
8.758          97.789        3696.540   10004   30004
8.812           5.080        2182.428   10004   30004
8.822          14.251         479.132   10005   30005
8.827          94.565         701.692   10002   30002
8.836          64.525         496.164   10006   30006
8.851          86.149        1008.063   10005   30005
8.852          19.660          71.317   10006   30006
8.854          81.752        1780.231   10002   30002
8.862          17.243         432.201   10003   30003
8.925          68.988        1664.261   10002   30002
8.927          16.456         100.078   10007   30007
8.978           5.764         417.379   10004   30004
8.992          39.148          58.417   10003   30003
9.000          39.392         799.402   10005   30005
9.005          77.847         356.256   10002   30002
9.005          51.435        1244.882   10001   30001
9.008          17.574        1035.578   10003   30003
