Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
91.246          80.101         307.009   10313   30313
91.524          63.792         218.160   10314   30314
92.265          23.338        2155.280   10315   30315
92.428          24.933         263.074   10316   30316
93.081          77.466        1113.652   10317   30317
93.107          70.203        1464.573   10318   30318
93.346          13.194         221.312   10319   30319
93.357          26.707        2622.564   10320   30320
93.657          47.410        2216.688   10321   30321
93.747          67.335          86.567   10322   30322
93.922          64.883         235.887   10323   30323
93.929          46.925         820.360   10324   30324
94.003          61.472         253.180   10325   30325
94.340          39.764         910.049   10326   30326
94.480          33.615         567.866   10327   30327
94.808          18.963         523.869   10328   30328
96.288          97.807         271.156   10329   30329
96.786          98.847        1061.321   10330   30330
97.688          20.874         381.070   10331   30331
98.509          21.114         252.054   10332   30332
98.528          89.190          87.117   10333   30333
99.237          97.153         800.196   10334   30334
99.546          88.124        1610.340   10335   30335
99.642          78.819         825.090   10336   30336
99.969          44.694        1994.314   10337   30337
100.383          60.280         346.453   10338   30338
100.624          19.893        2940.786   10339   30339
100.731          51.865        1149.632   10340   30340
101.073          74.464        3192.676   10341   30341
101.110          88.621         164.331   10342   30342
101.331          72.250          82.881   10343   30343
101.404          76.881        1185.648   10344   30344
101.682          56.009         184.814   10345   30345
103.526          40.594         953.901   10346   30346
103.663          91.370         198.452   10347   30347
103.766          11.840         490.960   10348   30348
103.919          79.301         329.056   10349   30349
104.313          44.077         212.583   10350   30350
104.315          20.835          42.977   10351   30351
104.636           7.507         698.439   10352   30352
105.155           6.858        2278.771   10353   30353
105.202          37.904         939.688   10354   30354
105.533          73.735        3042.541   10355   30355
106.570          58.915        1691.439   10356   30356
106.735          26.129        1200.564   10357   30357
107.996          14.192         362.297   10358   30358
108.000          61.490         147.062   10359   30359
108.296          65.346        2221.587   10360   30360
108.639          97.273        1912.724   10361   30361
108.961          79.780         878.146   10362   30362
109.895          35.749        1047.432   10363   30363
110.119          40.580        2911.836   10364   30364
110.615          51.014         386.285   10365   30365
110.648          53.690         561.015   10366   30366
111.715          89.306         746.401   10367   30367
112.712          22.075         504.364   10368   30368
112.721          38.711        1830.442   10369   30369
112.987          62.674        2053.956   10370   30370
113.247          90.638         430.868   10371   30371
113.483          70.872        1268.405   10372   30372
113.821          42.663        2264.457   10373   30373
114.007          30.480          58.564   10374   30374
114.769          46.592        1054.048   10375   30375
114.930          94.732         157.970   10376   30376
115.455          28.994         112.950   10377   30377
115.609          20.246        2421.596   10378   30378
115.869          87.583         166.659   10379   30379
115.876          12.517          48.007   10380   30380
116.474           7.096        1519.376   10381   30381
117.035           8.744        1364.353   10382   30382
117.159          26.650        1824.606   10383   30383
117.491          26.773         952.892   10384   30384
118.026          96.354         839.983   10385   30385
118.070          35.304        1560.006   10386   30386
118.231          93.315         134.523   10387   30387
118.391           5.615         210.510   10388   30388
118.431          24.004        1346.705   10389   30389
118.560          42.408        3258.360   10390   30390
118.769          79.907         331.291   10391   30391
118.934          44.749          54.878   10392   30392
