Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
15.225          27.904         895.839   10003   30003
15.240          17.379         226.584   10010   30010
15.257          76.547         823.600   10009   30009
15.266          91.920          65.903   10007   30007
15.295          85.374          25.403   10008   30008
15.318          53.300          97.178   10012   30012
15.348          69.748         451.043   10006   30006
15.550          13.087         961.146   10010   30010
15.614          36.630         593.620   10006   30006
15.667          38.948         200.619   10008   30008
15.752          82.315        2250.844   10010   30010
15.811          77.001        1014.805   10004   30004
15.843          50.320           1.140   10010   30010
15.859          79.817         245.956   10004   30004
15.878          54.962        1953.766   10005   30005
15.902          65.924         269.582   10006   30006
16.018          38.104         386.155   10015   30015
16.077          45.884         172.639   10009   30009
16.108          37.332        2386.169   10006   30006
16.116          98.725          41.162   10003   30003
16.129          40.366          26.293   10005   30005
16.165          45.322         300.529   10006   30006
16.203          83.050         858.986   10012   30012
16.314          72.578        2035.507   10016   30016
16.337          29.926        1064.232   10011   30011
16.427          25.487         947.681   10006   30006
16.532          27.287         790.507   10009   30009
16.539          19.951        1829.748   10017   30017
16.755          56.037        1143.408   10007   30007
16.769          50.423         627.347   10006   30006
16.874          73.796         584.328   10007   30007
16.901          79.049         598.199   10008   30008
16.914          70.751          15.853   10005   30005
16.945          49.167         921.914   10007   30007
17.022          61.111        1475.809   10007   30007
17.102          74.202        1501.905   10008   30008
17.113          15.656         225.799   10006   30006
17.155          80.626         241.652   10013   30013
17.204          54.763          59.299   10005   30005
17.209          70.899        1128.575   10008   30008
17.230          97.568        2274.824   10012   30012
17.253          83.020        2298.438   10014   30014
17.374          55.482          38.728   10011   30011
17.422          44.530        1215.399   10003   30003
17.493          30.102        1544.310   10009   30009
17.531          95.959         385.409   10007   30007
17.583          31.676          40.984   10006   30006
17.657          65.534        1890.783   10013   30013
17.697          11.970         615.169   10007   30007
17.705          50.171         713.463   10006   30006
17.718          14.917          69.641   10011   30011
17.756          71.629         809.169   10010   30010
17.788          53.220         849.219   10009   30009
17.816          57.515          71.019   10008   30008
17.837          88.280        3166.682   10007   30007
17.886          54.692        1492.450   10008   30008
17.897          45.281         561.640   10008   30008
17.918          93.020         321.003   10007   30007
17.993           8.631         486.359   10009   30009
17.995          43.626        2077.211   10007   30007
18.052          69.220        1356.116   10009   30009
18.095          66.830        1110.786   10005   30005
18.160          27.120         189.079   10008   30008
18.170           5.114        2571.486   10009   30009
18.180          72.591        2922.106   10007   30007
18.199          70.675         948.225   10010   30010
18.268          74.377         277.548   10014   30014
18.342          60.852        1269.593   10008   30008
18.354          63.900        2392.246   10004   30004
18.361          33.041         415.292   10007   30007
18.363          79.716        1312.440   10012   30012
18.375          65.466        2455.861   10008   30008
18.383          28.929         387.840   10010   30010
18.436          93.771        1511.962   10011   30011
18.481          62.147         192.103   10007   30007
18.490          40.774        1867.467   10010   30010
18.511          39.814         680.406   10018   30018
18.535           6.477         150.691   10010   30010
18.605          10.088         665.035   10011   30011
18.606           5.471         761.996   10011   30011
18.639          78.676        1740.167   10004   30004
18.652          81.741         825.562   10008   30008
18.656          52.105        3332.388   10012   30012
18.671          97.694         799.294   10009   30009
18.743          48.526         496.751   10011   30011
18.750          73.813         720.920   10012   30012
18.756          46.416         837.169   10009   30009
18.903          30.338         764.517   10014   30014
18.909          65.481        1345.598   10008   30008
18.971          70.811         797.309   10006   30006
18.986          36.451         666.228   10005   30005
18.988          19.995        1336.986   10011   30011
19.070          89.699         388.565   10013   30013
19.074          79.356         221.711   10005   30005
19.229          17.025        1650.381   10004   30004
19.306          54.645         847.577   10012   30012
19.412          26.835         984.377   10009   30009
19.448          72.507          54.092   10010   30010
19.494          60.899         446.286   10007   30007
19.584          16.445         307.828   10009   30009
19.634          13.319         739.972   10006   30006
19.652           9.562        2164.393   10010   30010
19.696          21.033        1918.974   10015   30015
19.710          45.412        1617.985   10007   30007
19.712           8.763         116.905   10008   30008
19.729          78.911        1284.104   10010   30010
19.783          41.937        1613.897   10010   30010
19.829          23.541         590.505   10009   30009
19.835          94.711         603.426   10007   30007
19.877          67.318        5195.546   10008   30008
19.936           7.752         562.149   10010   30010
19.949          97.973         341.466   10008   30008
19.979          23.190         148.517   10008   30008
20.032          11.212        1592.754   10013   30013
20.123          29.707         754.901   10007   30007
20.147          21.705        7377.163   10011   30011
20.152          15.367        1601.269   10010   30010
20.166          32.856         569.294   10014   30014
20.169          90.805          41.920   10005   30005
20.223          41.259        1356.920   10010   30010
20.286          92.097          66.998   10019   30019
20.305          82.051         635.508   10010   30010
20.310          77.851         298.660   10007   30007
20.353          65.182         961.209   10006   30006
20.450           8.596         487.639   10011   30011
20.465          15.532         625.616   10011   30011
20.570          76.720         463.576   10015   30015
20.572          37.219        1304.453   10011   30011
20.589          49.529         440.467   10008   30008
20.683          99.565        3838.938   10009   30009
20.756          37.151         526.701   10012   30012
20.914          33.038         622.893   10009   30009
20.928          79.649         357.939   10009   30009
20.946          82.776        2618.505   10012   30012
21.028          55.865         484.555   10008   30008
21.028          88.006          67.499   10008   30008
21.131          85.099         760.086   10006   30006
21.162          57.046         197.540   10015   30015
21.178          23.978         874.101   10007   30007
21.187          93.676         386.148   10012   30012
21.230          26.413         661.892   10011   30011
21.246          45.278         200.356   10012   30012
21.263          68.042         334.520   10009   30009
21.355          85.938         264.658   10012   30012
21.507          80.023         851.105   10013   30013
21.559          33.499          93.773   10009   30009
21.590          85.600           3.977   10006   30006
21.609          28.877          49.855   10008   30008
21.745          47.575         520.140   10009   30009
21.773          24.945         483.441   10013   30013
21.846          25.765         451.219   10012   30012
21.855          26.877         765.758   10009   30009
21.859          65.595         239.929   10014   30014
21.937          85.832         883.835   10014   30014
21.945          43.981         206.405   10011   30011
21.982          62.326         360.712   10008   30008
21.988          65.708        2462.365   10013   30013
22.038          76.384         798.770   10009   30009
22.039           7.939          14.319   10008   30008
22.061          67.103        1157.998   10007   30007
22.147          19.002        1608.071   10014   30014
22.151          52.422         450.789   10014   30014
22.152          13.751         615.183   10010   30010
22.157          54.454        2833.426   10012   30012
22.218          14.644        2196.262   10013   30013
22.250          59.481         303.359   10014   30014
22.295          38.985         605.642   10009   30009
22.339          29.862        3976.003   10008   30008
22.371           9.733         362.478   10011   30011
22.406          95.937         349.546   10010   30010
22.411          50.225         768.189   10011   30011
22.433          18.784         474.499   10015   30015
22.485          77.086         394.904   10010   30010
22.562          83.378        1874.211   10006   30006
22.562          31.301        1932.703   10013   30013
22.590          17.736         455.543   10008   30008
22.614          39.339         846.793   10010   30010
22.763          33.210         461.491   10010   30010
22.781           8.063        1379.955   10008   30008
22.815          42.806         857.014   10011   30011
22.819           8.252        1805.203   10014   30014
22.839          96.747        3723.720   10007   30007
22.854          45.159        1675.041   10010   30010
22.882           7.852        2075.081   10009   30009
22.974          28.399          74.766   10011   30011
22.989          81.007         315.169   10013   30013
23.011           7.171        1478.271   10015   30015
23.016          56.908        1252.957   10012   30012
23.070          79.206         134.461   10011   30011
23.093          54.520         748.066   10009   30009
23.100          49.087         397.430   10008   30008
23.335          50.136         450.778   10010   30010
23.369          42.280         267.646   10009   30009
23.445          59.785        1030.663   10013   30013
23.477          99.655         625.033   10010   30010
23.554          86.651          82.457   10009   30009
23.596          56.449         745.317   10009   30009
23.611          95.380        3695.068   10020   30020
23.611          17.100        3091.774   10013   30013
23.636          98.731         828.383   10015   30015
23.755          83.231         832.938   10010   30010
23.804          14.983         675.660   10016   30016
23.818          63.054        1299.738   10010   30010
23.877          32.890         475.009   10011   30011
23.896          39.406          93.702   10016   30016
23.900          90.145         382.113   10009   30009
23.916          79.829         338.540   10010   30010
23.919          11.146          86.687   10016   30016
23.934          83.602         215.555   10014   30014
23.938          30.393         510.118   10015   30015
23.977          78.282         629.156   10012   30012
24.007          56.318        1576.564   10007   30007
24.047          91.098         880.364   10009   30009
24.060          22.309        2634.872   10016   30016
24.088          72.493         195.279   10009   30009
24.131          57.950         153.099   10017   30017
24.149          35.309         486.735   10016   30016
24.172          96.108         676.878   10011   30011
24.197          73.385        2910.322   10011   30011
24.256          87.147        3817.123   10010   30010
24.295          47.022         610.744   10010   30010
24.306          14.885         134.729   10012   30012
24.432          70.107        1125.204   10015   30015
24.453          22.046        1259.016   10017   30017
24.461          62.618         513.705   10018   30018
24.464          57.595         361.008   10011   30011
24.485          33.179         153.825   10012   30012
24.520          76.824        1836.092   10021   30021
24.581          53.941         558.397   10010   30010
24.621          66.183        1047.268   10016   30016
24.649          38.020          15.768   10011   30011
24.649          88.725        1356.883   10015   30015
24.754          50.555         851.167   10017   30017
24.778          32.911         372.201   10017   30017
24.783          72.972         108.418   10011   30011
24.833          73.084        1184.965   10011   30011
24.857          20.644         672.951   10010   30010
24.899          69.848         239.864   10010   30010
24.905          10.615         741.623   10012   30012
24.943          23.317        4089.399   10018   30018
24.964          29.944         145.340   10017   30017
24.970          21.926        1117.539   10011   30011
25.014          14.762         921.764   10022   30022
25.015          73.044        2180.951   10013   30013
25.093          22.223        2077.928   10010   30010
25.094          36.595        2439.149   10016   30016
25.163          63.743         905.628   10012   30012
25.170          34.934         365.024   10007   30007
25.220          26.260        1211.855   10012   30012
25.232          13.222         994.307   10012   30012
25.302          32.196         164.470   10023   30023
25.361          29.609         400.157   10013   30013
25.374          36.657        1038.029   10014   30014
25.375          93.057         557.881   10017   30017
25.376          70.411        1493.161   10011   30011
25.395          96.382        1416.872   10009   30009
25.429          77.814         730.076   10024   30024
25.474          31.511         594.927   10018   30018
25.488          26.464        2174.694   10017   30017
25.510           6.868        1037.544   10014   30014
25.521          18.437         718.072   10013   30013
25.573          81.208        1153.338   10014   30014
25.587          65.249         136.395   10012   30012
25.591          37.524         635.200   10015   30015
25.601          27.986        1317.037   10013   30013
25.629          65.904        1286.971   10008   30008
25.652          24.072         629.431   10011   30011
25.716          31.047        5140.627   10010   30010
25.734          91.618        1085.911   10014   30014
25.749          84.241        1450.184   10013   30013
25.856          59.656         165.217   10012   30012
25.857          12.369          42.674   10019   30019
25.882          49.796        1099.468   10015   30015
25.955          76.148         693.013   10015   30015
25.967          16.080         252.539   10011   30011
25.980          57.566         973.678   10007   30007
25.987          46.385        3681.619   10013   30013
26.039           5.386         110.192   10016   30016
26.045           8.112        1253.760   10013   30013
26.089           8.633         806.347   10011   30011
26.105          77.192        3100.382   10011   30011
26.135           5.739         301.120   10012   30012
26.199          45.864          27.354   10016   30016
26.215          28.337         347.358   10014   30014
26.277          35.763          26.997   10015   30015
26.294          60.056          74.367   10013   30013
26.305          53.210        2021.662   10012   30012
26.397          11.950        2200.164   10012   30012
26.403          80.577         832.692   10018   30018
26.422          95.272        1794.922   10019   30019
26.425          32.253          96.278   10013   30013
26.426          55.241         713.967   10010   30010
26.435          63.432         154.614   10008   30008
26.456          74.186        1421.509   10015   30015
26.458          77.676         110.600   10014   30014
26.508          91.369         389.122   10008   30008
26.523          60.253          84.571   10013   30013
26.594          24.073         116.002   10013   30013
26.632           7.158         279.657   10020   30020
26.672          69.037        1237.557   10011   30011
26.771          47.658         300.536   10013   30013
26.818          95.239         293.717   10011   30011
26.819          44.827         110.048   10016   30016
26.898          69.142          44.302   10014   30014
26.919          93.954         224.978   10012   30012
26.946          59.631         339.851   10013   30013
27.051           7.475        2052.437   10017   30017
27.118          47.331         848.013   10003   30003
27.155          78.987         687.801   10018   30018
27.158          68.548         886.669   10011   30011
27.185          80.046        1347.149   10011   30011
27.202          32.339         402.277   10009   30009
27.286          51.893         136.924   10014   30014
27.414          70.271        1631.698   10012   30012
27.475          53.025         528.492   10012   30012
27.522           6.061          46.671   10014   30014
27.593          73.171         291.730   10012   30012
27.637          54.823        2015.812   10012   30012
27.659          79.368         166.244   10013   30013
27.660          91.943        1401.090   10015   30015
27.686           7.412        1058.127   10012   30012
27.714          13.016         541.196   10008   30008
27.730          47.295          90.179   10011   30011
27.733          75.441         454.685   10014   30014
27.756          60.270        2614.240   10019   30019
27.827          88.178         737.255   10012   30012
27.830          84.340        1001.976   10021   30021
28.041          92.549         629.471   10018   30018
28.157          14.292         309.963   10025   30025
28.188          80.601        1305.509   10016   30016
28.209          73.940        3061.965   10015   30015
28.340          98.911        5530.392   10014   30014
28.353          47.372         350.601   10012   30012
28.364          10.030        2099.203   10010   30010
28.373          17.422        1773.554   10018   30018
28.399          50.300         206.260   10019   30019
28.441          65.633         312.743   10013   30013
28.522          55.572         500.342   10004   30004
28.554          35.103         307.979   10010   30010
28.562          54.496        2024.244   10026   30026
28.565          50.207        2938.098   10016   30016
28.773          72.931        2401.866   10017   30017
28.797          12.284         268.148   10027   30027
28.810          10.773        1208.399   10013   30013
28.811          53.374         712.227   10013   30013
28.845          92.030         728.402   10013   30013
28.938          31.774          50.315   10015   30015
28.941          71.729         164.190   10013   30013
28.961          92.508        3200.714   10013   30013
28.969          22.293         787.631   10020   30020
29.000          79.932         902.183   10014   30014
29.046          33.188          61.908   10019   30019
29.063          99.613         144.268   10009   30009
29.077          11.406         289.288   10013   30013
29.119          43.434        3021.952   10011   30011
29.146          56.908        1355.086   10015   30015
29.179          95.556         407.833   10012   30012
29.180          70.665         520.543   10019   30019
29.187          96.207         296.006   10017   30017
29.234          39.028         463.306   10016   30016
29.293           9.842        1211.820   10018   30018
29.392          91.250        1370.470   10017   30017
29.455          56.619          93.703   10021   30021
29.514           9.444        1354.982   10016   30016
29.519          18.941        1735.870   10012   30012
29.634          99.224        1070.691   10014   30014
29.731          47.383         132.735   10014   30014
29.751          72.641         248.023   10014   30014
29.809          82.915        1002.305   10020   30020
29.816          74.436         410.918   10019   30019
