Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
159.686          34.826        1633.119   10532   30532
159.820          88.162        1225.579   10533   30533
160.047          12.209        2125.338   10534   30534
160.451          30.166        1978.497   10535   30535
160.512          70.170         835.141   10536   30536
161.226          51.485        1213.953   10537   30537
161.641          27.080        1827.510   10538   30538
161.864          98.149        1089.086   10539   30539
162.224          63.640         725.661   10540   30540
162.542          38.714           4.716   10541   30541
162.605          65.878         574.858   10542   30542
162.840          98.387         533.763   10543   30543
162.916          50.859          82.876   10544   30544
162.980          95.244         483.671   10545   30545
163.026          62.781         834.731   10546   30546
163.069          62.895         743.040   10547   30547
163.258          18.244         180.853   10548   30548
163.626          84.732          96.550   10549   30549
164.029          82.732        2388.742   10550   30550
164.225          49.599        2638.460   10551   30551
164.233          71.724         157.045   10552   30552
164.601          28.938         452.082   10553   30553
165.968          76.902        1762.231   10554   30554
166.460          41.348          44.021   10555   30555
166.530          38.025        1115.973   10556   30556
166.923          65.135        1614.296   10557   30557
167.813          28.122        1239.221   10558   30558
167.853          57.597        4816.644   10559   30559
167.965          41.511        1050.418   10560   30560
168.386          31.601         554.122   10561   30561
168.453          66.150         969.766   10562   30562
168.702          28.648         773.887   10563   30563
169.031          60.195         564.751   10564   30564
169.336          63.774        1146.220   10565   30565
170.574          66.728         206.560   10566   30566
171.044           8.721          10.227   10567   30567
171.102          33.585        2883.065   10568   30568
171.745          16.409         551.494   10569   30569
171.767          79.694         316.528   10570   30570
172.669          46.777        2001.917   10571   30571
172.726          12.212         470.948   10572   30572
173.887           6.033         328.486   10573   30573
174.249          28.273         577.384   10574   30574
174.298          93.137          89.040   10575   30575
174.469          58.436        1785.314   10576   30576
175.384          31.159        1427.537   10577   30577
175.490          27.921          91.474   10578   30578
175.667          52.454          59.642   10579   30579
175.738          98.679         330.677   10580   30580
175.834          43.701        1274.828   10581   30581
176.435          86.876         958.897   10582   30582
176.812          99.738           3.851   10583   30583
176.983          47.150         926.623   10584   30584
177.037          55.910        5074.085   10585   30585
178.036          31.232         547.760   10586   30586
178.309          11.864        1633.884   10587   30587
178.872          89.079         536.533   10588   30588
179.201          84.122        1076.250   10589   30589
179.455          50.797         128.881   10590   30590
179.581          53.367         651.006   10591   30591
179.687          14.408         759.431   10592   30592
179.737          40.424         180.179   10593   30593
179.749          46.660         172.736   10594   30594
179.965          28.441         251.341   10595   30595
180.200          19.489        1077.586   10596   30596
180.325          15.619          68.841   10597   30597
180.528          96.080        1356.750   10598   30598
180.593          34.371         870.606   10599   30599
180.772          11.593        1185.999   10600   30600
181.071          79.813         490.860   10601   30601
181.359          84.652         710.213   10602   30602
181.584          40.099           4.183   10603   30603
181.742          34.272          83.890   10604   30604
182.806          43.896        2181.715   10605   30605
182.982          52.572        1953.225   10606   30606
183.005          91.251         339.678   10607   30607
183.199          34.057         291.682   10608   30608
183.357          83.626         598.075   10609   30609
184.029          27.941        1348.401   10610   30610
184.247          45.888        1146.859   10611   30611
184.389          28.940        3036.362   10612   30612
184.626          78.615         204.644   10613   30613
184.803          47.656          68.645   10614   30614
185.121          92.949         104.430   10615   30615
186.002          39.381         269.084   10616   30616
186.290          40.508        1441.475   10617   30617
186.336          62.651         869.394   10618   30618
186.367           9.685        1622.831   10619   30619
186.436          77.475         286.864   10620   30620
186.877          65.103        3807.497   10621   30621
187.272          53.238         422.099   10622   30622
187.547          80.256         369.296   10623   30623
187.674          90.040        1160.034   10624   30624
187.765           6.072        1156.181   10625   30625
187.769          48.942         576.870   10626   30626
187.976          21.853        1455.566   10627   30627
188.093          33.157         390.689   10628   30628
188.225          64.139         401.953   10629   30629
188.410          82.302          23.752   10630   30630
188.825          70.700         769.354   10631   30631
189.261          24.091          41.776   10632   30632
189.416          47.550         538.741   10633   30633
189.966          58.937          42.781   10634   30634
190.656          63.258        2177.939   10635   30635
190.825          54.501         252.056   10636   30636
190.855          27.986        1102.206   10637   30637
191.133          44.368        2155.081   10638   30638
191.196          26.124         644.852   10639   30639
191.343          79.918        1037.516   10640   30640
191.351          29.021         169.394   10641   30641
191.803          88.469         456.113   10642   30642
192.298           9.972        5851.677   10643   30643
192.421          94.659         731.363   10644   30644
192.955          11.125          60.939   10645   30645
192.958          85.700        1515.537   10646   30646
193.154          17.829         637.676   10647   30647
193.209          23.236        1083.336   10648   30648
193.409          77.253         185.400   10649   30649
193.521          30.082         140.398   10650   30650
193.580           5.140        2283.618   10651   30651
193.656          87.651        1562.906   10652   30652
194.198          28.826        1804.004   10653   30653
194.232          83.455        1040.942   10654   30654
194.341          36.777        1195.267   10655   30655
194.403          40.345          72.370   10656   30656
194.755          94.630         279.659   10657   30657
195.182          24.205         256.796   10658   30658
195.352          34.808        1144.512   10659   30659
195.510          63.375        2164.773   10660   30660
195.609          77.149        1507.611   10661   30661
195.828          93.067         485.676   10662   30662
196.477          55.892        1001.342   10663   30663
196.956          90.497          35.380   10664   30664
197.588          42.809          98.544   10665   30665
197.687          83.020         433.154   10666   30666
197.796          13.648        1214.340   10667   30667
198.235          98.652         904.863   10668   30668
198.673          39.099         451.368   10669   30669
198.840          65.004         997.861   10670   30670
199.139          30.938        1569.910   10671   30671
199.347           9.851         312.729   10672   30672
199.439          77.783        1139.742   10673   30673
200.054          27.868         839.388   10674   30674
200.244          35.765         741.905   10675   30675
200.442          16.965         357.039   10676   30676
200.785          19.903         458.907   10677   30677
201.535          21.203         202.297   10678   30678
201.786          81.730        2795.686   10679   30679
201.792          81.316        1063.293   10680   30680
202.633          54.537         135.032   10681   30681
203.485          38.278        1332.518   10682   30682
203.677          81.932        1386.011   10683   30683
203.899          35.939        2277.247   10684   30684
204.037          73.920         956.479   10685   30685
205.956          58.599        2420.405   10686   30686
206.196          40.090         958.749   10687   30687
206.256          91.088          22.334   10688   30688
206.315          53.066        2287.877   10689   30689
206.602          67.289         281.203   10690   30690
207.119          78.250        1460.787   10691   30691
207.239          21.999         366.623   10692   30692
207.335          53.486         832.871   10693   30693
207.387          79.267         477.695   10694   30694
207.392          36.161         820.957   10695   30695
207.489          95.774         539.285   10696   30696
208.007          38.314        2114.450   10697   30697
