Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
168.341          57.039        4617.712   10075   30075
168.628           7.076        2030.780   10092   30092
169.033          40.543         931.726   10076   30076
169.904          92.471         525.847   10078   30078
170.272          74.319         712.870   10079   30079
171.098          51.989         630.306   10077   30077
171.517          50.726        3381.696   10080   30080
171.609          11.014         745.695   10079   30079
172.307          61.295        1219.267   10081   30081
172.369          23.557          67.082   10077   30077
172.505          29.207         606.362   10078   30078
172.560          57.094         208.451   10082   30082
172.693          64.140         226.574   10079   30079
172.824          88.710        2778.192   10093   30093
172.979          47.126         709.404   10080   30080
173.456          10.788         426.467   10080   30080
173.953          27.695        1006.747   10083   30083
174.792          58.556        1879.424   10081   30081
174.855          98.763        3025.653   10078   30078
175.183          89.702        1680.352   10094   30094
175.432          71.498         460.800   10082   30082
175.535          48.764        2440.394   10079   30079
175.579          46.327         416.849   10083   30083
176.120          98.418        1944.383   10080   30080
176.721          33.450         610.413   10084   30084
176.758          62.610         991.609   10085   30085
177.065          87.183         998.843   10084   30084
177.237          56.901         141.329   10085   30085
177.472          48.902         392.431   10086   30086
177.837          95.309         687.420   10081   30081
177.977          30.828         390.330   10082   30082
178.103          95.231        1008.367   10086   30086
178.109          32.530        1103.719   10081   30081
178.599          45.014        1286.542   10087   30087
178.622          68.562        2491.135   10095   30095
179.717          13.257        1392.965   10083   30083
180.113          70.145        2312.287   10084   30084
181.012          24.794        2616.611   10096   30096
181.188          37.702        1482.295   10088   30088
181.491           9.697           0.673   10089   30089
181.996          23.361         377.985   10090   30090
182.166          50.675        1155.886   10087   30087
182.796          44.128         190.141   10091   30091
182.848          59.531         299.689   10088   30088
184.711          84.475         348.951   10085   30085
185.286          60.720         122.880   10092   30092
185.322          67.202         139.683   10082   30082
185.415          75.799        2449.421   10089   30089
185.602          58.909          47.384   10090   30090
185.724          77.859         686.090   10091   30091
186.062          62.441         722.949   10092   30092
187.219          80.940         685.544   10093   30093
188.582          74.915          35.587   10097   30097
189.349          52.554          55.496   10093   30093
189.481          67.740         283.592   10094   30094
189.782          84.074        3802.156   10095   30095
189.854          48.332         297.679   10094   30094
190.670          86.183         382.771   10098   30098
191.916          92.231        2356.563   10096   30096
193.164          51.866         146.060   10097   30097
193.220          80.116         183.376   10099   30099
194.459          81.526        2296.071   10100   30100
195.135          13.621         310.543   10095   30095
195.576          68.470        1786.355   10101   30101
195.775          32.738         416.415   10102   30102
195.939          62.906        2075.790   10096   30096
196.289          55.350         239.644   10083   30083
196.731          33.482           1.311   10103   30103
197.250          86.064         986.128   10084   30084
197.580          32.964         953.946   10104   30104
198.174          29.416         464.485   10097   30097
198.912          55.870         723.549   10086   30086
199.109          41.420        2030.309   10098   30098
199.134          79.250         457.037   10085   30085
199.449           7.974         137.156   10099   30099
199.503          25.966         461.990   10100   30100
200.131          19.511         385.022   10087   30087
200.549          82.234         199.298   10105   30105
201.306          36.567        1626.526   10106   30106
201.421          63.361        1325.613   10088   30088
201.570          30.971        5186.799   10098   30098
202.833          96.621         110.439   10107   30107
203.130          65.296        3201.710   10101   30101
203.153          36.411        1212.102   10099   30099
203.583          82.845         913.997   10086   30086
203.656          19.651         897.309   10102   30102
203.804          37.120         395.102   10087   30087
204.234          59.512         415.658   10089   30089
204.902          99.997        1842.397   10108   30108
204.981          39.182         148.274   10109   30109
205.313          71.852         485.559   10103   30103
206.575          20.045         499.743   10088   30088
206.924           6.687        3830.747   10104   30104
207.353          15.698        2232.454   10105   30105
207.777          69.028         276.439   10089   30089
207.881          18.360        1264.581   10100   30100
207.967          29.975         278.072   10090   30090
208.379          73.227        1698.488   10091   30091
208.834          68.710        3497.197   10106   30106
209.232          48.894         228.308   10092   30092
209.295          33.758         654.118   10107   30107
209.507          60.557          59.325   10108   30108
209.725          52.186         198.155   10110   30110
210.170          16.203         294.024   10109   30109
210.777          76.786        1209.269   10093   30093
211.050          78.211         952.780   10101   30101
211.298          82.093         165.375   10090   30090
211.615           5.021         778.469   10111   30111
211.681          35.528         110.964   10112   30112
211.684          47.592         595.735   10091   30091
212.522          94.308        3634.707   10113   30113
212.759          61.544         475.898   10102   30102
213.053          63.062         127.863   10114   30114
213.929          69.431        1410.315   10115   30115
214.120          64.702         949.811   10110   30110
215.538          11.716         339.897   10116   30116
215.660          18.840         367.084   10094   30094
215.934          87.147        2979.788   10111   30111
216.180          52.027          70.982   10117   30117
218.189          75.720        1314.690   10103   30103
218.304          43.549         105.415   10092   30092
218.378          38.317         166.905   10112   30112
218.904          65.476         612.530   10095   30095
219.277          65.925         188.902   10104   30104
219.312          80.298         377.272   10096   30096
219.865          87.951         651.786   10118   30118
220.048          71.503        1406.298   10097   30097
220.063          31.604        4992.362   10093   30093
220.599          47.031         208.019   10105   30105
221.146          77.072         929.432   10106   30106
222.194           7.072         376.850   10107   30107
223.252          88.173         375.335   10113   30113
223.327          85.412         519.777   10114   30114
223.925          65.543         105.493   10098   30098
224.955          39.415        1277.834   10119   30119
225.282          81.903        1013.314   10099   30099
225.408          23.467        1248.405   10108   30108
225.982          39.012        1575.639   10115   30115
226.074          19.815         560.919   10109   30109
226.108          96.111         507.151   10120   30120
226.984          33.263        1573.280   10116   30116
227.620          33.609        4031.257   10094   30094
227.636          19.829        1207.874   10095   30095
228.319          73.622         790.423   10110   30110
229.638          79.392         148.516   10111   30111
230.527          36.582         104.552   10112   30112
230.595           5.188        2405.985   10121   30121
230.946          61.168           9.834   10096   30096
230.952          41.205        1390.526   10100   30100
230.965          34.691         227.258   10097   30097
231.156          97.466          36.938   10113   30113
231.447          83.284         814.968   10101   30101
231.675          12.323        2441.996   10102   30102
231.775          95.036         704.269   10098   30098
232.125          59.427         177.483   10099   30099
232.534          85.378         465.206   10114   30114
232.923          25.849        1561.971   10115   30115
233.019           5.041          86.809   10117   30117
233.518          89.613         147.502   10103   30103
233.841          26.241         176.817   10116   30116
234.276          83.071         487.743   10100   30100
234.470          66.025         127.906   10117   30117
235.360          94.633        2952.256   10101   30101
235.693          13.064          79.834   10104   30104
235.750          75.672        1187.050   10102   30102
236.324          30.144        1027.082   10118   30118
236.396          53.102        1622.239   10122   30122
236.595          90.040        2765.027   10105   30105
236.642          98.110         899.194   10123   30123
237.214          63.566         575.111   10103   30103
237.266          80.497         185.411   10106   30106
237.675          86.212        2117.655   10104   30104
239.269          57.054        1382.710   10105   30105
239.509           7.108         825.052   10124   30124
239.638          14.975         544.142   10107   30107
239.918          56.750        2122.997   10118   30118
240.058          47.619         231.072   10125   30125
240.355          94.611        1494.691   10119   30119
240.705           6.351        1470.172   10120   30120
