Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
110.071          81.657         668.360   10512   30512
110.605          91.172         274.126   10513   30513
110.815          87.009         145.752   10514   30514
111.214          34.629        2914.508   10515   30515
111.466          86.112          77.237   10516   30516
111.534          28.583         122.626   10517   30517
111.641          53.370        1424.372   10518   30518
111.733          41.207         363.821   10519   30519
111.760          58.569        1479.107   10520   30520
111.776          39.303          87.554   10521   30521
112.319          97.724         392.409   10522   30522
112.563          26.466        1435.872   10523   30523
112.872          51.816         236.775   10524   30524
112.947          69.579        2369.840   10525   30525
113.049          10.406        1957.921   10526   30526
113.054          10.025        7037.318   10527   30527
113.395          10.051         942.020   10528   30528
113.443          36.978         644.052   10529   30529
113.671          61.748         439.866   10530   30530
113.931          27.931        1090.794   10531   30531
113.958          88.777         193.190   10532   30532
114.053          58.018          49.519   10533   30533
114.092          24.391        1521.065   10534   30534
114.407          33.620         588.683   10535   30535
114.424          55.994         424.601   10536   30536
114.635           8.758        2178.483   10537   30537
114.677           8.905        1205.678   10538   30538
114.902          39.028         657.723   10539   30539
114.928          93.728         332.286   10540   30540
115.269          55.155        1432.004   10541   30541
115.407          23.632        2591.878   10542   30542
116.340          37.371         479.911   10543   30543
116.358          36.162        2392.826   10544   30544
116.593          32.783        1739.091   10545   30545
116.652          62.181         213.716   10546   30546
116.711          73.359        1731.407   10547   30547
117.176          43.041        1618.129   10548   30548
117.523          48.992          14.522   10549   30549
117.534          14.831         262.255   10550   30550
117.594          80.781         220.716   10551   30551
117.722          69.499         355.764   10552   30552
117.976          29.000         592.869   10553   30553
117.990          12.592         868.028   10554   30554
118.342          98.986         563.380   10555   30555
118.479          44.655        1738.949   10556   30556
118.542          97.371         211.116   10557   30557
119.135          51.579         628.579   10558   30558
119.274          91.927         388.116   10559   30559
119.302          58.370          66.543   10560   30560
119.394          38.101        1259.918   10561   30561
119.618          31.956         230.585   10562   30562
119.791          16.527         128.221   10563   30563
119.916          62.753         666.271   10564   30564
119.917          78.081         277.810   10565   30565
120.027          50.657        1126.475   10566   30566
120.030          94.462         289.805   10567   30567
120.194          66.023         196.363   10568   30568
120.277          78.515         338.299   10569   30569
120.840          63.107        1326.430   10570   30570
121.320          69.178        1863.306   10571   30571
121.528          89.352         180.203   10572   30572
121.580          28.710         612.349   10573   30573
121.766          29.935         674.262   10574   30574
121.942          45.101         720.606   10575   30575
122.035          62.801         274.392   10576   30576
122.207          34.616        1162.157   10577   30577
122.332          93.628        1823.936   10578   30578
122.592          48.737         661.163   10579   30579
122.845          42.602         240.357   10580   30580
123.250          58.068         590.248   10581   30581
123.391          72.512         696.708   10582   30582
123.438          83.557         332.527   10583   30583
123.475          73.985        1461.627   10584   30584
123.864          21.004         331.065   10585   30585
124.001          72.486         554.655   10586   30586
124.078          92.705         741.420   10587   30587
124.212          52.151         178.937   10588   30588
124.592          58.138        2883.461   10589   30589
124.860          46.581         964.747   10590   30590
125.464          15.989        2002.674   10591   30591
125.574          11.150         914.801   10592   30592
125.599          18.961         462.557   10593   30593
125.962          36.349         873.160   10594   30594
126.008          17.843        1314.237   10595   30595
126.109          76.090         632.241   10596   30596
126.180          98.134         282.408   10597   30597
126.236          51.118        4860.909   10598   30598
126.355          85.605         660.630   10599   30599
126.434          83.267         333.149   10600   30600
126.604          90.618        1826.748   10601   30601
127.128          97.277          42.171   10602   30602
127.226          27.629         724.740   10603   30603
127.346          82.819          45.541   10604   30604
127.470          99.610        1490.950   10605   30605
127.567          64.556        3068.177   10606   30606
127.677          84.412         504.848   10607   30607
127.774          68.970         275.866   10608   30608
127.816          53.092        1014.749   10609   30609
127.886          65.559        1620.524   10610   30610
128.282           8.593         627.861   10611   30611
128.327          68.235        1016.873   10612   30612
128.829           9.110         721.028   10613   30613
128.882          36.945         105.765   10614   30614
128.950          59.257         544.827   10615   30615
128.989          29.387        1052.811   10616   30616
129.093          63.539        4297.327   10617   30617
129.504          71.248         396.227   10618   30618
130.029          88.949        1173.690   10619   30619
130.606          31.266        2918.165   10620   30620
130.655          19.308        1582.628   10621   30621
130.742          21.637         191.330   10622   30622
130.745          42.601         700.815   10623   30623
130.770          73.569         505.660   10624   30624
131.548          93.683         644.288   10625   30625
131.879           6.405         205.637   10626   30626
132.162          10.869         554.420   10627   30627
132.255          31.302         249.720   10628   30628
132.562          85.658          40.197   10629   30629
132.797           5.494         443.188   10630   30630
133.345          77.860          89.483   10631   30631
133.391          70.013         850.948   10632   30632
133.564          36.402         651.268   10633   30633
133.837          98.753          29.418   10634   30634
133.866          19.768         852.198   10635   30635
133.868           9.758        1763.552   10636   30636
134.050          20.727        1267.107   10637   30637
134.268          15.685          49.555   10638   30638
134.467          94.157         158.031   10639   30639
134.490          29.053         204.475   10640   30640
134.601          96.813        1727.589   10641   30641
134.840          75.863         785.400   10642   30642
134.849          61.157        1153.454   10643   30643
134.876          82.350         987.588   10644   30644
135.192          54.524         135.740   10645   30645
135.373          56.935        1197.209   10646   30646
