Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
129.349          92.439        1549.137   10423   30423
129.412          52.013         308.473   10424   30424
129.427          23.043          15.069   10425   30425
129.586          97.023        2724.665   10426   30426
129.656          17.126        1718.103   10427   30427
130.276          93.642          19.695   10428   30428
130.658          79.033        1158.329   10429   30429
130.898          19.927         323.069   10430   30430
131.487          66.999         414.902   10431   30431
131.758          96.146         753.955   10432   30432
132.324          75.067        2035.719   10433   30433
132.819          99.170         355.075   10434   30434
132.826          15.997         555.052   10435   30435
132.835          60.789         237.962   10436   30436
132.926          60.553        4171.609   10437   30437
132.957          60.156        1403.775   10438   30438
133.332          89.939         574.725   10439   30439
133.713          61.686        1990.043   10440   30440
133.863          54.315        1109.041   10441   30441
134.221          33.998        1120.689   10442   30442
134.477          13.651         734.718   10443   30443
134.502          19.623         411.793   10444   30444
134.727          22.593        1892.646   10445   30445
134.942          45.885         745.941   10446   30446
135.194          66.211         265.979   10447   30447
135.931          31.293        1694.933   10448   30448
136.342          38.775        1806.385   10449   30449
137.287          56.992        1408.573   10450   30450
137.573          93.074        1871.074   10451   30451
137.702          55.485         716.862   10452   30452
137.743          45.550        3679.836   10453   30453
138.307          56.863         649.656   10454   30454
138.687          51.700         170.574   10455   30455
138.781          88.854        2731.274   10456   30456
138.901           7.234        1310.207   10457   30457
139.480          45.859        1294.502   10458   30458
139.880          93.016        1359.335   10459   30459
139.923          76.646         309.212   10460   30460
140.380          44.129         143.917   10461   30461
140.388          89.160         103.601   10462   30462
140.418          59.673        2060.389   10463   30463
140.936          34.007        2916.335   10464   30464
141.029          19.657        1624.157   10465   30465
141.297          83.050         858.986   10466   30466
141.628          38.323         233.555   10467   30467
141.799          19.583         479.423   10468   30468
141.908          11.146          86.687   10469   30469
142.142          30.204          77.711   10470   30470
142.458          82.669          47.637   10471   30471
142.730          22.293         787.631   10472   30472
142.785          14.880         624.626   10473   30473
142.817          32.104         816.119   10474   30474
143.015          90.278         351.984   10475   30475
143.126          55.815        4612.876   10476   30476
143.134          51.451        1167.210   10477   30477
143.507          50.818          58.898   10478   30478
143.987          50.340         378.609   10479   30479
144.716          82.705        1850.065   10480   30480
145.545          96.750        2301.349   10481   30481
145.659          25.344         586.053   10482   30482
145.770          67.898        1587.997   10483   30483
147.012          69.735         109.970   10484   30484
147.250          39.351        1842.698   10485   30485
147.385          23.448         496.108   10486   30486
147.454          18.918         160.518   10487   30487
148.476          39.374        1182.419   10488   30488
148.868          70.813        3029.934   10489   30489
149.116          40.932          82.921   10490   30490
150.140          38.573        1406.757   10491   30491
150.179           5.218        1210.222   10492   30492
150.245          24.060        1800.757   10493   30493
150.740          69.135         105.433   10494   30494
151.119          57.832        3067.703   10495   30495
151.383          26.985         905.297   10496   30496
151.524          37.211         144.512   10497   30497
151.638          61.321         933.508   10498   30498
152.180          84.286         940.470   10499   30499
152.416          69.085         252.767   10500   30500
152.695          38.744          60.967   10501   30501
153.569          75.071         546.922   10502   30502
154.844          72.362         632.767   10503   30503
155.121          88.931        1299.963   10504   30504
155.914          70.929          95.323   10505   30505
156.986          56.011         648.891   10506   30506
157.331          54.178         516.998   10507   30507
157.347          89.809        2158.921   10508   30508
157.405          83.923         884.383   10509   30509
157.634          73.595        1255.461   10510   30510
157.880          83.679        7022.310   10511   30511
158.012          62.984        3169.068   10512   30512
158.086          62.333           4.130   10513   30513
158.130          98.069        4196.246   10514   30514
158.388          73.953         312.546   10515   30515
158.392          50.476          99.611   10516   30516
158.690          15.481        1106.725   10517   30517
159.134          94.606        1268.568   10518   30518
159.227          26.836         358.046   10519   30519
159.288          21.483         892.873   10520   30520
159.771           7.673        4187.687   10521   30521
159.920          86.904        1596.459   10522   30522
160.024          80.502         725.579   10523   30523
161.323          12.007        1359.104   10524   30524
161.551          71.312        1038.232   10525   30525
161.691          62.485        1206.858   10526   30526
161.788          32.195        1270.670   10527   30527
161.872          90.207        3092.427   10528   30528
161.993          20.854        2636.939   10529   30529
162.031          83.023        1241.459   10530   30530
162.034          45.363         844.956   10531   30531
162.127          42.723        3369.679   10532   30532
162.266           9.658         491.229   10533   30533
162.504          26.939        1116.474   10534   30534
162.599          64.648        1816.182   10535   30535
162.761          10.698         408.824   10536   30536
163.025          88.559        3503.882   10537   30537
163.363           5.886        1293.868   10538   30538
163.739          60.427           5.315   10539   30539
163.937          63.630         126.965   10540   30540
164.197          76.836          12.607   10541   30541
164.810          68.672         190.865   10542   30542
164.825          11.813         980.450   10543   30543
165.467          64.638         807.247   10544   30544
165.495          15.377        1287.122   10545   30545
165.712          44.616         686.422   10546   30546
165.936           5.396        1566.852   10547   30547
166.226          10.948         331.092   10548   30548
166.307          31.570        1509.756   10549   30549
166.542          80.193         675.785   10550   30550
166.669          21.907         310.050   10551   30551
166.769          61.104         913.061   10552   30552
166.955          45.624        2633.209   10553   30553
167.271          82.670         859.925   10554   30554
167.758          40.566         870.502   10555   30555
167.820          45.310        3495.421   10556   30556
167.895          44.170         147.317   10557   30557
168.131          88.844         447.619   10558   30558
169.769           8.104        1409.507   10559   30559
170.058           7.483        1161.699   10560   30560
170.261          61.686         207.789   10561   30561
170.315          40.877         324.089   10562   30562
170.543          99.821         790.978   10563   30563
170.613          46.032         865.143   10564   30564
170.630          18.224         500.175   10565   30565
170.721          69.363        1624.992   10566   30566
172.539          29.017         190.845   10567   30567
172.632          62.330         825.684   10568   30568
172.858          19.130         829.850   10569   30569
173.096          79.128        2365.332   10570   30570
173.316          13.355          42.189   10571   30571
173.832          67.946        1450.188   10572   30572
173.954          82.425        1725.852   10573   30573
174.023          87.278         592.635   10574   30574
175.948          60.127        1612.336   10575   30575
176.408          74.067         329.486   10576   30576
176.689          74.689         109.465   10577   30577
176.776          25.005        1502.254   10578   30578
177.288          66.860        1099.124   10579   30579
178.921          76.770          18.666   10580   30580
178.980          81.422         305.166   10581   30581
179.008          20.237         748.414   10582   30582
179.011          57.507         446.364   10583   30583
179.699          67.603        1806.735   10584   30584
180.073          46.135        1119.989   10585   30585
180.077          28.339         467.987   10586   30586
180.198           7.449         196.183   10587   30587
180.327          30.805        1015.880   10588   30588
180.379          33.029         460.472   10589   30589
180.813          39.015         879.270   10590   30590
180.927          13.814         546.297   10591   30591
181.013          77.413        3152.424   10592   30592
181.203          70.131         402.508   10593   30593
181.242          60.480         579.129   10594   30594
181.386          80.891         226.656   10595   30595
181.439          30.828          41.178   10596   30596
181.530          23.260         128.462   10597   30597
181.791          66.187         194.802   10598   30598
181.817          96.461        2763.581   10599   30599
182.003          14.018         374.186   10600   30600
182.028          55.122        1030.433   10601   30601
182.375          25.010         265.313   10602   30602
182.765          46.960         581.395   10603   30603
182.785          65.148        2972.899   10604   30604
182.925          34.446         414.152   10605   30605
182.958          56.190        2023.846   10606   30606
183.516          53.508         254.396   10607   30607
184.577          72.963         601.321   10608   30608
185.005          73.636         241.195   10609   30609
185.407          26.713          16.080   10610   30610
185.515          72.763         105.782   10611   30611
185.652          87.306         375.715   10612   30612
186.500          20.218         186.420   10613   30613
187.015          22.357          38.514   10614   30614
187.234           6.868         380.558   10615   30615
187.243          54.208         171.968   10616   30616
188.042          53.995         550.586   10617   30617
188.609          67.242         354.469   10618   30618
188.904          90.115         109.761   10619   30619
188.960          64.253        1711.738   10620   30620
189.428          35.102         412.402   10621   30621
189.520          32.067         159.680   10622   30622
189.546          24.450        1377.584   10623   30623
190.165          45.716        1098.434   10624   30624
190.179          56.381        1186.372   10625   30625
190.232          26.617        1186.074   10626   30626
190.288          88.507         207.951   10627   30627
190.448          13.001          37.936   10628   30628
191.123          95.086         630.299   10629   30629
191.290          73.418          77.516   10630   30630
191.422          53.296         482.899   10631   30631
192.612          17.182        1312.321   10632   30632
193.117          78.980          31.904   10633   30633
193.555          80.048        1292.324   10634   30634
193.586          43.876         386.044   10635   30635
