Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
66.984          82.329         908.467   10337   30337
67.297          34.817         263.076   10338   30338
67.361          77.203         481.360   10339   30339
67.701          14.174        1842.198   10340   30340
67.979          25.927        1592.776   10341   30341
68.264          74.630        1436.641   10342   30342
68.308          51.045         375.598   10343   30343
68.379          20.170         712.200   10344   30344
68.870          43.375          57.885   10345   30345
68.976          79.726         552.782   10346   30346
69.209          79.811          35.853   10347   30347
70.015          85.111          31.318   10348   30348
70.078          69.115         530.591   10349   30349
70.138          84.539         144.065   10350   30350
70.398          75.611        3494.549   10351   30351
70.889          32.208          84.852   10352   30352
71.046          47.386        8798.897   10353   30353
71.081          48.004         311.243   10354   30354
71.221          26.003         325.835   10355   30355
71.542          71.366         915.245   10356   30356
71.597          61.042        1831.676   10357   30357
71.628          30.846         651.854   10358   30358
71.894          68.464         152.614   10359   30359
71.987          48.510         431.877   10360   30360
72.361          30.443        1020.048   10361   30361
72.421          49.935         409.677   10362   30362
72.691          21.431        1539.346   10363   30363
72.734          25.582        2382.522   10364   30364
72.747          74.347         320.432   10365   30365
73.242          28.964        1095.393   10366   30366
73.603          26.729        1505.670   10367   30367
74.688          20.113         530.173   10368   30368
74.698          57.935         661.741   10369   30369
74.911          14.452         175.327   10370   30370
75.105          63.698          26.511   10371   30371
75.180          25.197         813.141   10372   30372
75.196          42.449         357.951   10373   30373
75.282           8.958         619.959   10374   30374
75.443          77.708          70.078   10375   30375
75.469          68.054         709.777   10376   30376
75.646          92.132         890.222   10377   30377
75.869          46.661         727.563   10378   30378
76.214          87.997        2011.648   10379   30379
76.298          63.945         181.948   10380   30380
76.446          99.403         117.331   10381   30381
76.725          25.308         652.407   10382   30382
77.022          16.345          77.666   10383   30383
77.090          44.812         850.382   10384   30384
77.104          31.352         772.979   10385   30385
77.222          19.606         346.026   10386   30386
77.243           7.254        3266.768   10387   30387
77.362          70.002         428.400   10388   30388
77.463          44.238         237.305   10389   30389
77.522          52.290         809.993   10390   30390
77.818          78.160        1538.366   10391   30391
78.025           6.857        1596.019   10392   30392
78.851          13.699         301.707   10393   30393
79.278          39.902        1721.069   10394   30394
79.473          45.050        2651.802   10395   30395
79.630          11.226        2855.835   10396   30396
79.941          61.287          19.420   10397   30397
80.036          22.258         367.843   10398   30398
80.375          58.192         574.585   10399   30399
80.414          43.715         177.950   10400   30400
80.631          64.488         346.729   10401   30401
81.165          17.793          58.386   10402   30402
81.167          96.578        1844.193   10403   30403
81.292          30.103         227.164   10404   30404
81.850          51.874         258.117   10405   30405
81.966          36.500         800.643   10406   30406
82.103          96.550         334.804   10407   30407
82.572          72.680         268.735   10408   30408
82.586          22.536        1617.322   10409   30409
82.803          83.318        3741.371   10410   30410
82.841           8.973         485.754   10411   30411
82.993          36.534        2965.420   10412   30412
83.205           8.907        2231.782   10413   30413
83.237          33.901         762.589   10414   30414
83.263          28.179         192.916   10415   30415
83.267          81.209        1065.620   10416   30416
83.753          81.767        1651.619   10417   30417
83.930          31.589          78.330   10418   30418
84.021          85.742         285.388   10419   30419
84.021          35.730         561.807   10420   30420
84.345          90.303        1962.086   10421   30421
84.465          13.156         367.860   10422   30422
84.483          25.927         229.352   10423   30423
84.506          75.290         524.087   10424   30424
84.697          98.612         345.067   10425   30425
84.975          11.640         348.078   10426   30426
85.024          22.744         226.070   10427   30427
85.130          98.190        1671.641   10428   30428
85.338          35.652        2403.903   10429   30429
85.503          74.295         859.475   10430   30430
85.741          68.352         126.670   10431   30431
85.892          50.495        1085.078   10432   30432
85.895          18.012         877.215   10433   30433
86.375          72.163         275.261   10434   30434
86.731          60.248         257.521   10435   30435
86.770          80.301         659.057   10436   30436
87.131           6.616          82.170   10437   30437
87.268          29.119        4508.631   10438   30438
87.426          59.197         274.022   10439   30439
87.745          18.606         661.585   10440   30440
87.996          37.163          22.931   10441   30441
88.179          36.800         315.688   10442   30442
88.265          51.357        2860.785   10443   30443
88.540          68.544         621.782   10444   30444
89.102          19.963         619.045   10445   30445
89.139          50.852        1469.970   10446   30446
89.169          78.269         248.413   10447   30447
89.378          23.150        2601.836   10448   30448
89.516          21.278        1359.371   10449   30449
89.902          29.006        2086.586   10450   30450
89.918          20.282         332.985   10451   30451
89.939          52.173         342.838   10452   30452
89.996           7.612         562.864   10453   30453
90.666          55.373         745.716   10454   30454
90.682          85.423        2408.733   10455   30455
90.683          11.597         547.176   10456   30456
90.691          31.427        1726.882   10457   30457
91.521          31.835        1099.444   10458   30458
91.891          30.189        2069.559   10459   30459
92.059          75.240         466.717   10460   30460
92.065          87.544         435.808   10461   30461
92.181          90.859        2473.088   10462   30462
93.017          17.702        1757.377   10463   30463
93.355          10.506         467.850   10464   30464
93.408          24.449        1619.759   10465   30465
93.850          46.060        1737.902   10466   30466
93.991          80.626         241.652   10467   30467
94.073          64.483         321.860   10468   30468
94.441          92.289         400.313   10469   30469
94.480          93.057         557.881   10470   30470
95.054          95.682        1306.935   10471   30471
95.121          49.023         818.857   10472   30472
95.216          56.619          93.703   10473   30473
95.235          47.815        1681.057   10474   30474
95.365          72.366        1549.454   10475   30475
95.590           6.050        3271.553   10476   30476
95.606          35.387        3101.247   10477   30477
95.624          94.690         266.006   10478   30478
95.679          70.637        1158.692   10479   30479
95.937          20.598        1135.561   10480   30480
96.773          15.039        2598.954   10481   30481
96.955          58.601         244.373   10482   30482
97.114          25.148         731.751   10483   30483
97.140          90.326        2825.131   10484   30484
97.305          20.711         323.668   10485   30485
98.079          63.522        1200.610   10486   30486
98.097          86.217        1310.200   10487   30487
98.134          34.939         391.111   10488   30488
98.140           9.928         226.776   10489   30489
98.216          92.610         603.730   10490   30490
98.659          29.049          38.998   10491   30491
99.105          34.137         380.394   10492   30492
99.593          21.368        2124.857   10493   30493
99.774          90.705        2514.560   10494   30494
99.780           9.750         142.919   10495   30495
100.002          44.244        2453.965   10496   30496
100.163          87.496         221.317   10497   30497
100.290          43.178         181.308   10498   30498
100.305          42.919         956.356   10499   30499
100.330          79.220         388.328   10500   30500
100.360          94.509        1741.730   10501   30501
100.388          60.688         699.695   10502   30502
100.865          56.210        1022.834   10503   30503
101.778          31.692         226.377   10504   30504
101.882          91.556        2403.812   10505   30505
101.956          55.410         262.166   10506   30506
102.315          62.340         446.820   10507   30507
102.453          16.537        1435.391   10508   30508
102.604          45.054         396.242   10509   30509
103.073          32.878        1978.675   10510   30510
103.178           5.100        1173.532   10511   30511
103.218           9.302         987.366   10512   30512
103.236          99.618          19.320   10513   30513
103.250           6.578        1753.189   10514   30514
103.665          75.011        1332.025   10515   30515
103.725          91.194         643.206   10516   30516
103.944          37.236         113.012   10517   30517
104.012          32.524         288.602   10518   30518
104.084          71.968        2864.237   10519   30519
104.216          44.723         457.105   10520   30520
104.298           6.591        2211.138   10521   30521
104.410          24.982         542.739   10522   30522
105.032          51.773          11.990   10523   30523
105.159          30.195         494.808   10524   30524
105.281          39.466         886.370   10525   30525
105.534          34.233         871.828   10526   30526
105.935          32.467          44.798   10527   30527
105.965           9.636        3452.629   10528   30528
106.171          12.234          77.599   10529   30529
106.417          33.262         716.153   10530   30530
106.631          46.626         680.015   10531   30531
107.018           8.537        2235.561   10532   30532
107.035          63.801         341.103   10533   30533
107.200          36.931         982.238   10534   30534
107.204          21.123         515.803   10535   30535
107.982          68.729        1263.183   10536   30536
108.036           8.102         692.832   10537   30537
108.512          31.852         409.952   10538   30538
108.643          99.508         381.450   10539   30539
109.035          88.922         179.283   10540   30540
109.329          98.838         919.088   10541   30541
109.407          83.845         440.053   10542   30542
109.458          41.467         274.735   10543   30543
109.538          48.187        2719.640   10544   30544
109.647          32.029         474.357   10545   30545
109.693          53.596         251.502   10546   30546
109.837          25.568         327.733   10547   30547
109.852          73.755         806.009   10548   30548
110.454          26.748         208.503   10549   30549
110.762          54.103        3081.987   10550   30550
110.968          75.182        1138.628   10551   30551
111.138          43.948        1347.887   10552   30552
111.468          12.260         903.851   10553   30553
111.609          46.022        2344.141   10554   30554
112.064          45.600        1518.946   10555   30555
112.090           8.128        1238.464   10556   30556
112.140          87.270         645.753   10557   30557
112.190          66.359          96.350   10558   30558
112.625          28.984        2356.596   10559   30559
112.634          35.551         990.957   10560   30560
112.793          82.553         779.186   10561   30561
112.804          74.226         143.277   10562   30562
112.965          48.879         352.125   10563   30563
113.239          45.813         178.077   10564   30564
113.622          63.290         736.814   10565   30565
113.736          24.433        2839.253   10566   30566
113.982          83.847        2346.505   10567   30567
113.984          47.417         877.397   10568   30568
114.073          47.245         657.854   10569   30569
114.092          14.431         252.000   10570   30570
114.340          96.165        4519.596   10571   30571
114.375          28.050        7325.468   10572   30572
114.492          22.610          58.528   10573   30573
114.637          58.257         724.829   10574   30574
114.900          24.675         240.503   10575   30575
115.006          73.863         282.152   10576   30576
115.180          90.368         562.891   10577   30577
115.536          26.908         558.037   10578   30578
115.666          37.476         159.691   10579   30579
115.686          98.284         405.209   10580   30580
115.836          75.518         522.901   10581   30581
116.062          50.741         334.380   10582   30582
116.157          66.435          40.993   10583   30583
116.884          21.273        4317.188   10584   30584
116.927          36.821         826.774   10585   30585
116.961          65.151         163.756   10586   30586
117.153          83.437         561.702   10587   30587
117.193          40.227        2174.655   10588   30588
117.230          65.594        1729.127   10589   30589
117.236          45.254         123.601   10590   30590
117.414          60.722          15.806   10591   30591
117.935           9.373         794.105   10592   30592
117.936          69.123         684.032   10593   30593
118.160          58.964         678.512   10594   30594
118.473          81.137         225.913   10595   30595
118.533          96.255        1420.331   10596   30596
118.597          88.799         683.619   10597   30597
118.666          83.542        2174.660   10598   30598
118.669          11.392        1328.875   10599   30599
118.723          70.921          73.485   10600   30600
118.853          39.730          72.093   10601   30601
