Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
8.994          46.375         589.709   10003   30003
9.001          90.548         223.827   10003   30003
9.023          36.000        3031.076   10005   30005
9.028          25.888         320.734   10001   30001
9.029          75.201         107.773   10002   30002
9.036          26.762        1842.174   10001   30001
9.051          32.611         356.157   10004   30004
9.055           6.417          51.444   10004   30004
9.056          10.654         517.087   10004   30004
9.059          20.321         698.152   10003   30003
9.089          10.333         372.557   10003   30003
9.105          34.230         217.466   10005   30005
9.136          59.142         232.206   10002   30002
9.155          60.767        3458.525   10005   30005
9.159          50.087           4.512   10004   30004
9.159          86.402        2221.310   10000   30000
9.200          49.190         593.073   10003   30003
9.249          98.842         810.171   10003   30003
9.253          94.177         176.841   10001   30001
9.294          53.649        1037.131   10003   30003
9.295          22.594        2032.766   10002   30002
9.330          72.781         972.406   10006   30006
9.373          66.725        1279.391   10007   30007
9.374          50.791        1453.021   10001   30001
9.404          38.740         249.736   10006   30006
9.417          27.285        1099.742   10007   30007
9.423          71.788        1600.266   10001   30001
9.438          61.211        4056.657   10001   30001
9.463          87.613        1838.256   10003   30003
9.521          28.695         145.303   10004   30004
9.534          25.326         434.848   10003   30003
9.549          60.619         370.593   10007   30007
9.551          95.840         819.425   10002   30002
9.567          29.316        1447.965   10008   30008
9.569          36.804         333.643   10005   30005
9.597          38.438        4124.261   10004   30004
9.606          19.054         623.326   10002   30002
9.612          17.868         389.228   10005   30005
9.651          69.721        1956.392   10004   30004
9.668          30.898         390.825   10005   30005
9.669          14.721        1216.628   10003   30003
9.673          83.499        1181.718   10003   30003
9.685          90.387         795.312   10004   30004
9.687          44.406          36.460   10008   30008
9.750          45.143        7383.378   10006   30006
9.768          71.443        2757.885   10002   30002
9.797          56.624         887.120   10004   30004
9.801          40.202         164.359   10005   30005
9.812          13.491         839.179   10006   30006
9.813          48.745         149.927   10003   30003
9.843          86.138         245.320   10006   30006
9.858          21.080         497.342   10004   30004
9.876          81.721        1260.338   10004   30004
9.884          42.288         220.354   10009   30009
9.891          50.669          62.823   10005   30005
9.900          21.610         281.035   10010   30010
9.910          75.520          46.304   10007   30007
9.921          84.328         960.247   10002   30002
9.932          74.254        1779.591   10004   30004
10.043          56.823        1454.028   10004   30004
10.045          90.594        1229.639   10008   30008
10.048          72.690        1347.782   10003   30003
10.051          68.725        2092.077   10006   30006
10.055          35.831        1685.335   10004   30004
10.068          43.605        1161.758   10007   30007
10.105          20.071           2.483   10009   30009
10.115          53.081         734.391   10002   30002
10.124          81.713        1056.466   10003   30003
10.124           6.323         273.661   10004   30004
10.141           9.553         302.221   10003   30003
10.151          95.896         109.533   10005   30005
10.163          46.391          91.525   10009   30009
10.206          19.094        1594.959   10001   30001
10.207          98.035        1657.120   10001   30001
10.260          69.763         405.449   10008   30008
10.274          83.241         184.320   10000   30000
10.297          25.032         171.213   10009   30009
10.314          35.644         841.279   10003   30003
10.326          11.436         715.772   10006   30006
10.335          84.195        1330.086   10004   30004
10.351          29.976        2094.925   10005   30005
10.369          57.290         322.416   10004   30004
10.391          33.338        1004.736   10003   30003
10.403          15.910         327.476   10003   30003
10.415          63.487         260.359   10002   30002
10.438          55.832        2247.110   10003   30003
10.439          47.108         618.429   10005   30005
10.440          49.278         379.251   10004   30004
10.451          61.504         560.335   10005   30005
10.511          34.731         182.351   10006   30006
