Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
22.389          42.025           9.270   10005   30005
22.397          31.256         396.335   10011   30011
22.405          99.304        1665.456   10009   30009
22.431          57.903         717.333   10016   30016
22.437          79.956         667.282   10006   30006
22.450          90.437         466.327   10015   30015
22.564          42.442        1115.746   10012   30012
22.654           7.541         287.592   10012   30012
22.664          97.481        4019.954   10012   30012
22.694           6.284         713.496   10007   30007
22.782          63.482        2210.722   10010   30010
22.883          23.572         387.060   10014   30014
22.923          14.055        1700.285   10011   30011
22.994          96.643         256.578   10012   30012
23.024          59.664         856.201   10009   30009
23.061          66.457         538.619   10010   30010
23.160           6.702         240.443   10008   30008
23.180          96.472        1683.223   10011   30011
23.203          36.373         573.079   10009   30009
23.336          48.659        1126.776   10010   30010
23.473          82.648         275.227   10014   30014
23.505          71.710         484.854   10010   30010
23.509          14.439         357.056   10008   30008
23.543          21.232        1200.311   10010   30010
23.557          74.326         367.959   10016   30016
23.594          30.005         174.639   10008   30008
23.669          84.891         479.586   10015   30015
23.694          71.936         763.053   10009   30009
23.708          99.658        1081.849   10010   30010
23.709          15.851         472.548   10013   30013
23.719          97.570        1400.743   10013   30013
23.766          12.308        1156.877   10011   30011
23.774          53.849         335.367   10011   30011
23.884          19.760        3947.721   10005   30005
23.948          76.091        1300.116   10011   30011
24.023           7.231        4375.582   10016   30016
24.032          70.784        1575.896   10008   30008
24.156          86.125          89.489   10013   30013
24.230          57.511         862.313   10013   30013
24.266          72.030        1876.702   10019   30019
24.330          64.756          91.677   10017   30017
24.411          69.163        2260.490   10006   30006
24.475          78.180         978.387   10011   30011
24.517          31.917        1297.175   10008   30008
24.568          85.379         187.736   10007   30007
24.579          46.458         677.277   10017   30017
24.595          43.753        4385.168   10014   30014
24.610          88.251          11.638   10007   30007
24.619           5.388          30.491   10009   30009
24.622          46.105         858.052   10007   30007
24.653          52.810        1117.711   10012   30012
24.658          49.888        2776.963   10008   30008
24.664          72.198         263.137   10010   30010
24.678          22.245        1951.512   10006   30006
24.746          65.489        1158.465   10015   30015
24.767          36.453        2022.437   10018   30018
24.868           7.409         544.126   10013   30013
24.892          99.302         421.048   10010   30010
24.935          72.738        1373.520   10012   30012
24.939          34.607         477.464   10010   30010
24.960          39.106        1584.655   10013   30013
24.966          36.065         698.444   10008   30008
24.979          79.184         748.483   10006   30006
25.002          98.580        1597.411   10009   30009
25.007          96.596        2149.118   10014   30014
25.076          75.049        2231.632   10010   30010
25.134          79.780        1554.529   10012   30012
25.221          47.066        2297.774   10014   30014
25.252          71.630        1281.382   10020   30020
25.270          47.404         326.748   10013   30013
25.289          80.396         212.862   10010   30010
25.326           9.744         284.429   10015   30015
25.350          45.667        2076.466   10011   30011
25.364          29.696          33.284   10017   30017
25.364          35.616         533.122   10008   30008
25.369          28.834         721.481   10007   30007
25.388          58.938        2605.865   10007   30007
25.396          50.635        1412.835   10014   30014
25.425          82.670        1027.826   10012   30012
25.433          32.244        1541.944   10009   30009
25.481          36.304        4437.803   10007   30007
25.490          22.073        1232.110   10013   30013
25.574          83.235         481.179   10015   30015
25.578           8.729        1084.420   10009   30009
25.588          56.354        1176.287   10018   30018
25.694          37.207        1279.830   10012   30012
25.741          69.132         185.901   10008   30008
25.791           6.387         818.193   10010   30010
25.880          13.466        1720.507   10015   30015
25.905           5.486          54.892   10013   30013
25.940          42.223         792.791   10019   30019
25.953          71.808         563.102   10014   30014
25.987          84.737        4185.848   10019   30019
26.071          19.086          17.306   10011   30011
26.090          64.107         267.725   10012   30012
26.091          27.025         719.858   10009   30009
26.107          56.788        1348.836   10004   30004
26.112          70.405        1043.082   10009   30009
26.139          53.030        1981.774   10009   30009
26.208          81.506          86.955   10010   30010
26.273          89.934         305.098   10010   30010
26.288          41.216        3538.173   10009   30009
26.315          11.243        1691.455   10012   30012
26.410          76.551         609.938   10009   30009
26.419          45.524         734.180   10021   30021
26.483          31.569         833.938   10009   30009
26.487          51.638        1138.233   10008   30008
